account_id,customer_id,account_type,currency,balance,opened_date,status,branch_code,interest_rate,last_activity_date
A1249,C0411,CHEQUE,ZAR,94512.44,2017-07-05,ACTIVE,BR779,0.0,2023-06-21
A1250,C0721,FIXED_DEPOSIT,ZAR,208448.8,2021-08-10,ACTIVE,BR107,1.65,2021-11-08
A1251,C0443,SAVINGS,ZAR,248226.09,2022-05-05,FROZEN,BR594,8.53,2022-06-30
A1252,C0359,CREDIT,ZAR,-92638.6,2017-06-12,ACTIVE,BR222,10.68,2019-03-07
A1253,C0739,CREDIT,ZAR,-64716.84,2024-02-12,ACTIVE,BR821,2.29,2025-09-12
A1254,C0004,MONEY_MARKET,ZAR,4165136.51,2025-06-09,ACTIVE,BR971,2.87,2026-02-08
A1255,C0518,CREDIT,ZAR,-83847.47,2019-10-26,CLOSED,BR451,6.93,2023-12-27
A1256,C0128,FIXED_DEPOSIT,ZAR,163877.41,2025-02-02,DORMANT,BR921,7.75,2026-05-02
A1257,C0616,SAVINGS,ZAR,82520.35,2019-03-02,ACTIVE,BR906,6.1,2024-04-26
A1258,C0880,FIXED_DEPOSIT,ZAR,230291.84,2023-10-21,ACTIVE,BR417,11.48,2025-06-24
A1259,C0479,CREDIT,ZAR,-17327.42,2025-02-02,ACTIVE,BR262,5.13,2026-01-22
A1260,C0530,CREDIT,ZAR,-7432.39,2016-11-22,ACTIVE,BR171,2.63,2024-03-20
A1261,C0992,CREDIT,ZAR,-20827.39,2026-09-06,ACTIVE,BR560,3.33,2026-09-12
A1262,C0176,MONEY_MARKET,ZAR,4415249.09,2021-05-20,ACTIVE,BR295,8.12,2022-06-28
A1263,C0312,FIXED_DEPOSIT,ZAR,1249045.44,2025-08-23,ACTIVE,BR607,2.48,2026-03-03
A1264,C0113,FIXED_DEPOSIT,ZAR,681741.31,2021-05-05,ACTIVE,BR828,10.72,2022-08-04
A1265,C0693,CREDIT,ZAR,-35241.06,2025-09-19,DORMANT,BR728,11.49,2025-10-13
A1266,C0951,CHEQUE,ZAR,104457.9,2019-01-11,ACTIVE,BR403,0.0,2020-06-07
A1267,C0596,FIXED_DEPOSIT,ZAR,1729646.55,2021-04-12,CLOSED,BR741,0.87,2021-07-23
A1268,C0010,CREDIT,ZAR,-39859.25,2019-03-21,ACTIVE,BR462,6.3,2024-07-29
A1269,C0295,MONEY_MARKET,ZAR,4400956.59,2017-06-06,ACTIVE,BR811,9.85,2025-03-18
A1270,C0375,CHEQUE,ZAR,48648.31,2017-05-30,ACTIVE,BR133,0.0,2019-11-20
A1271,C0614,MONEY_MARKET,ZAR,1193097.97,2024-10-07,ACTIVE,BR186,9.11,2025-07-08
A1272,C0103,SAVINGS,ZAR,339417.08,2026-03-26,ACTIVE,BR347,1.8,2026-04-24
A1273,C0840,MONEY_MARKET,ZAR,952281.61,2018-01-25,ACTIVE,BR167,3.6,2021-09-30
A1274,C0993,MONEY_MARKET,ZAR,3950399.57,2022-05-30,DORMANT,BR749,1.29,2023-11-25
A1275,C0626,CHEQUE,ZAR,158422.97,2026-04-19,ACTIVE,BR437,0.0,2026-09-01
A1276,C0821,FIXED_DEPOSIT,ZAR,619287.91,2021-01-10,ACTIVE,BR651,8.15,2024-08-25
A1277,C0701,CREDIT,ZAR,-58456.15,2020-09-05,ACTIVE,BR906,6.22,2021-08-08
A1278,C0884,FIXED_DEPOSIT,ZAR,1194305.67,2018-10-17,ACTIVE,BR270,5.68,2020-08-16
A1279,C0747,FIXED_DEPOSIT,ZAR,1560951.13,2021-03-19,ACTIVE,BR110,1.01,2022-05-08
A1280,C0577,CHEQUE,ZAR,-1740.66,2022-10-14,ACTIVE,BR751,0.0,2023-02-04
A1281,C0863,MONEY_MARKET,ZAR,2293748.97,2019-05-16,ACTIVE,BR960,8.24,2022-09-30
A1282,C0516,CHEQUE,ZAR,95222.56,2021-01-23,DORMANT,BR822,0.0,2024-09-14
A1283,C0675,FIXED_DEPOSIT,ZAR,1877297.42,2018-11-30,ACTIVE,BR390,2.61,2021-09-13
A1284,C0635,SAVINGS,ZAR,246405.39,2020-06-28,ACTIVE,BR822,9.5,2025-05-06
A1285,C0373,MONEY_MARKET,ZAR,4066552.71,2026-08-28,ACTIVE,BR684,3.2,2026-09-03
A1286,C0701,FIXED_DEPOSIT,ZAR,1153391.49,2018-08-04,ACTIVE,BR383,4.33,2020-12-19
A1287,C0188,CREDIT,ZAR,-20881.55,2025-09-13,ACTIVE,BR278,6.66,2026-06-25
A1288,C0468,CHEQUE,ZAR,35616.24,2019-10-01,DORMANT,BR945,0.0,2025-06-23
A1289,C0227,SAVINGS,ZAR,123212.03,2026-01-01,CLOSED,BR338,3.83,2026-05-08
A1290,C0186,CHEQUE,ZAR,197080.86,2016-07-25,ACTIVE,BR203,0.0,2026-01-15
A1291,C0301,CHEQUE,ZAR,150421.36,2017-09-16,CLOSED,BR122,0.0,2024-10-23
A1292,C0384,CREDIT,ZAR,-80912.26,2022-01-15,DORMANT,BR261,1.16,2023-05-01
A1293,C0332,FIXED_DEPOSIT,ZAR,1832550.5,2016-07-02,ACTIVE,BR228,3.48,2017-12-24
A1294,C0839,FIXED_DEPOSIT,ZAR,66391.26,2017-01-27,ACTIVE,BR474,11.87,2020-09-16
A1295,C0511,CREDIT,ZAR,-94586.1,2025-08-20,ACTIVE,BR373,8.11,2026-08-12
A1296,C0156,SAVINGS,ZAR,76241.08,2019-01-24,ACTIVE,BR803,8.6,2022-11-20
A1297,C0073,MONEY_MARKET,ZAR,439546.35,2019-06-05,ACTIVE,BR480,10.26,2020-05-28
A1298,C0239,CHEQUE,ZAR,99691.81,2019-08-06,DORMANT,BR597,0.0,2025-05-23
A1299,C0094,SAVINGS,ZAR,422255.81,2022-07-29,DORMANT,BR850,12.18,2024-07-05
A1300,C0733,SAVINGS,ZAR,371486.98,2019-12-01,ACTIVE,BR417,7.83,2022-10-06
A1301,C0731,SAVINGS,ZAR,437255.64,2022-11-30,ACTIVE,BR808,6.47,2024-09-03
A1302,C0973,FIXED_DEPOSIT,ZAR,251340.2,2021-07-25,CLOSED,BR542,10.07,2022-07-15
A1303,C0666,CREDIT,ZAR,-86853.91,2023-01-31,ACTIVE,BR351,0.71,2025-06-30
A1304,C0421,SAVINGS,ZAR,67150.53,2024-05-09,DORMANT,BR787,8.54,2025-11-09
A1305,C0972,FIXED_DEPOSIT,ZAR,1435076.7,2025-12-31,ACTIVE,BR234,0.61,2025-12-31
A1306,C0963,MONEY_MARKET,ZAR,412129.88,2020-11-20,ACTIVE,BR257,1.16,2025-03-17
A1307,C0368,CREDIT,ZAR,-33235.54,2025-01-25,ACTIVE,BR556,6.03,2025-04-14
A1308,C0703,FIXED_DEPOSIT,ZAR,439386.06,2018-02-16,CLOSED,BR124,11.45,2023-10-17
A1309,C0784,SAVINGS,ZAR,296471.05,2024-05-10,ACTIVE,BR180,11.5,2026-07-02
A1310,C0099,MONEY_MARKET,ZAR,4255416.67,2024-03-20,ACTIVE,BR714,2.29,2026-07-19
A1311,C0513,CREDIT,ZAR,-44273.19,2021-11-18,ACTIVE,BR312,0.96,2026-05-12
A1312,C0118,MONEY_MARKET,ZAR,1960074.99,2023-05-12,ACTIVE,BR635,1.87,2026-03-17
A1313,C0549,MONEY_MARKET,ZAR,3682602.56,2023-12-08,ACTIVE,BR936,8.72,2026-07-19
A1314,C0611,MONEY_MARKET,ZAR,276442.36,2026-06-10,ACTIVE,BR136,8.43,2026-07-28
A1315,C0777,FIXED_DEPOSIT,ZAR,1118040.64,2020-06-27,ACTIVE,BR489,6.24,2026-05-13
A1316,C0491,SAVINGS,ZAR,474628.27,2016-02-19,ACTIVE,BR260,10.39,2024-04-02
A1317,C0690,CREDIT,ZAR,-33123.55,2017-04-04,DORMANT,BR558,2.35,2019-06-04
A1318,C0361,MONEY_MARKET,ZAR,2128876.06,2018-05-13,ACTIVE,BR628,3.18,2026-06-27
A1319,C0228,SAVINGS,ZAR,24953.46,2021-12-25,ACTIVE,BR554,11.93,2024-11-24
A1320,C0644,CREDIT,ZAR,-1135.44,2022-07-20,ACTIVE,BR756,3.56,2024-02-21
A1321,C0210,CREDIT,ZAR,-58834.39,2022-02-25,DORMANT,BR366,5.15,2023-08-18
A1322,C0967,CREDIT,ZAR,-56521.85,2016-05-24,ACTIVE,BR840,5.51,2020-07-28
A1323,C0575,SAVINGS,ZAR,168879.38,2025-09-26,ACTIVE,BR203,1.51,2026-02-28
A1324,C0047,FIXED_DEPOSIT,ZAR,708677.63,2020-10-31,ACTIVE,BR474,10.35,2023-02-26
A1325,C0949,FIXED_DEPOSIT,ZAR,1503483.19,2018-10-16,ACTIVE,BR740,8.37,2021-02-20
A1326,C0151,CREDIT,ZAR,-98374.25,2026-06-14,ACTIVE,BR457,6.85,2026-07-28
A1327,C0777,MONEY_MARKET,ZAR,3965485.53,2019-09-18,ACTIVE,BR580,8.94,2025-02-12
A1328,C0694,CHEQUE,ZAR,36012.89,2016-03-16,ACTIVE,BR804,0.0,2022-06-15
A1329,C0607,MONEY_MARKET,ZAR,3924685.47,2017-03-19,DORMANT,BR210,4.95,2023-05-09
A1330,C0158,MONEY_MARKET,ZAR,112445.44,2023-07-20,ACTIVE,BR368,8.48,2024-04-28
A1331,C0298,FIXED_DEPOSIT,ZAR,680660.35,2025-03-04,ACTIVE,BR159,12.46,2025-12-31
A1332,C0520,CREDIT,ZAR,-647.21,2016-05-08,ACTIVE,BR781,7.26,2026-08-25
A1333,C0214,CREDIT,ZAR,-43197.15,2025-06-14,ACTIVE,BR746,6.0,2026-03-07
A1334,C0139,CREDIT,ZAR,-69014.36,2021-05-13,ACTIVE,BR319,0.66,2025-11-02
A1335,C0539,FIXED_DEPOSIT,ZAR,447320.41,2018-10-15,ACTIVE,BR128,0.86,2019-09-05
A1336,C0321,FIXED_DEPOSIT,ZAR,323203.08,2018-07-04,ACTIVE,BR331,12.33,2024-01-08
A1337,C0449,FIXED_DEPOSIT,ZAR,1983263.52,2017-03-11,ACTIVE,BR759,5.45,2020-03-26
A1338,C0397,MONEY_MARKET,ZAR,805389.41,2024-06-17,ACTIVE,BR809,2.84,2024-09-27
A1339,C0818,CREDIT,ZAR,-62240.79,2022-10-16,ACTIVE,BR258,5.93,2024-08-16
A1340,C0005,MONEY_MARKET,ZAR,871371.26,2016-08-16,ACTIVE,BR232,3.19,2019-11-04
A1341,C0392,SAVINGS,ZAR,371804.68,2020-03-04,ACTIVE,BR968,12.21,2021-04-26
A1342,C0081,CHEQUE,ZAR,130155.51,2020-01-12,ACTIVE,BR854,0.0,2020-07-08
A1343,C0946,FIXED_DEPOSIT,ZAR,1037999.67,2017-02-22,ACTIVE,BR890,10.84,2017-04-12
A1344,C0423,FIXED_DEPOSIT,ZAR,811068.41,2016-10-11,ACTIVE,BR655,10.11,2026-04-22
A1345,C0594,CHEQUE,ZAR,21053.39,2018-06-09,ACTIVE,BR400,0.0,2021-07-11
A1346,C0629,MONEY_MARKET,ZAR,216545.08,2023-02-13,ACTIVE,BR918,2.82,2023-08-01
A1347,C0486,FIXED_DEPOSIT,ZAR,787907.04,2017-07-29,ACTIVE,BR664,10.22,2020-09-25
A1348,C0160,FIXED_DEPOSIT,ZAR,39478.2,2019-05-25,ACTIVE,BR365,8.83,2021-01-25
A1349,C0558,FIXED_DEPOSIT,ZAR,1674420.37,2022-01-07,ACTIVE,BR172,3.43,2024-08-09
A1350,C0079,CHEQUE,ZAR,56541.7,2021-03-07,ACTIVE,BR175,0.0,2025-11-16
A1351,C0546,SAVINGS,ZAR,15879.93,2026-03-30,ACTIVE,BR795,5.07,2026-08-27
A1352,C0270,SAVINGS,ZAR,394014.34,2026-04-26,ACTIVE,BR354,8.53,2026-08-08
A1353,C0088,SAVINGS,ZAR,12351.19,2020-04-18,ACTIVE,BR901,9.96,2025-12-01
A1354,C0763,CREDIT,ZAR,-87585.96,2025-05-06,ACTIVE,BR694,10.15,2026-03-17
A1355,C0323,CHEQUE,ZAR,168634.78,2024-03-23,ACTIVE,BR773,0.0,2026-02-13
A1356,C0910,CREDIT,ZAR,-69622.62,2017-08-08,ACTIVE,BR673,7.13,2026-04-25
A1357,C0065,CHEQUE,ZAR,193608.59,2019-03-31,ACTIVE,BR180,0.0,2022-05-24
A1358,C0774,SAVINGS,ZAR,34973.29,2018-03-22,ACTIVE,BR978,12.49,2024-07-11
A1359,C0010,SAVINGS,ZAR,474393.79,2019-07-02,ACTIVE,BR187,8.87,2022-02-04
A1360,C0652,CHEQUE,ZAR,18748.06,2019-07-13,DORMANT,BR784,0.0,2019-07-22
A1361,C0462,FIXED_DEPOSIT,ZAR,86719.26,2019-07-01,ACTIVE,BR101,7.37,2022-07-30
A1362,C0925,SAVINGS,ZAR,193257.33,2025-01-17,ACTIVE,BR776,10.31,2026-05-01
A1363,C0071,CREDIT,ZAR,-97821.91,2018-05-21,ACTIVE,BR928,10.19,2022-10-03
A1364,C0486,FIXED_DEPOSIT,ZAR,259035.12,2019-07-13,ACTIVE,BR568,4.44,2024-10-28
A1365,C0810,CREDIT,ZAR,-94534.74,2019-01-05,ACTIVE,BR127,3.17,2024-01-21
A1366,C0634,FIXED_DEPOSIT,ZAR,1258501.36,2018-11-23,ACTIVE,BR637,5.9,2025-09-02
A1367,C0624,CHEQUE,ZAR,16841.24,2018-10-08,ACTIVE,BR865,0.0,2025-08-30
A1368,C0191,FIXED_DEPOSIT,ZAR,1633482.49,2016-12-30,ACTIVE,BR407,1.35,2026-05-05
A1369,C0230,MONEY_MARKET,ZAR,880756.92,2016-03-10,ACTIVE,BR561,4.71,2016-12-02
A1370,C0357,CREDIT,ZAR,-51108.96,2016-07-05,CLOSED,BR347,1.55,2025-11-21
A1371,C0028,SAVINGS,ZAR,498225.75,2016-11-28,ACTIVE,BR759,4.49,2021-06-22
A1372,C0330,SAVINGS,ZAR,113007.12,2017-11-09,ACTIVE,BR395,0.76,2021-01-02
A1373,C0974,MONEY_MARKET,ZAR,2629215.58,2019-04-05,ACTIVE,BR407,11.02,2023-07-03
A1374,C0532,CREDIT,ZAR,-40905.8,2025-02-25,ACTIVE,BR629,1.33,2025-03-09
A1375,C0828,CHEQUE,ZAR,16837.35,2020-07-18,FROZEN,BR566,0.0,2025-10-19
A1376,C0074,SAVINGS,ZAR,222313.44,2024-06-13,CLOSED,BR883,10.84,2026-04-13
A1377,C0588,MONEY_MARKET,ZAR,4541893.03,2019-07-06,ACTIVE,BR928,2.92,2019-12-04
A1378,C0106,MONEY_MARKET,ZAR,597707.96,2021-12-01,DORMANT,BR552,1.78,2025-11-10
A1379,C0054,MONEY_MARKET,ZAR,4963867.41,2025-05-01,ACTIVE,BR124,2.54,2025-06-17
A1380,C0301,FIXED_DEPOSIT,ZAR,181400.7,2019-03-19,FROZEN,BR465,4.51,2025-11-06
A1381,C0287,MONEY_MARKET,ZAR,1175875.62,2021-01-07,ACTIVE,BR777,6.73,2025-08-01
A1382,C0963,FIXED_DEPOSIT,ZAR,331899.59,2020-03-12,ACTIVE,BR211,6.26,2020-06-28
A1383,C0240,CHEQUE,ZAR,68839.59,2024-02-25,CLOSED,BR997,0.0,2026-04-10
A1384,C0633,SAVINGS,ZAR,347396.42,2019-06-28,ACTIVE,BR284,5.12,2024-01-08
A1385,C0737,FIXED_DEPOSIT,ZAR,777974.49,2018-05-28,ACTIVE,BR857,7.86,2025-08-31
A1386,C0107,MONEY_MARKET,ZAR,4972525.58,2018-08-22,ACTIVE,BR681,10.93,2023-06-08
A1387,C0519,CHEQUE,ZAR,96538.54,2019-01-23,ACTIVE,BR300,0.0,2025-05-05
A1388,C0539,FIXED_DEPOSIT,ZAR,758470.44,2025-06-26,ACTIVE,BR777,3.42,2026-05-10
A1389,C0491,CHEQUE,ZAR,130064.88,2025-09-16,ACTIVE,BR564,0.0,2026-08-21
A1390,C0719,SAVINGS,ZAR,39212.62,2018-12-04,CLOSED,BR347,3.78,2021-03-05
A1391,C0784,SAVINGS,ZAR,240854.37,2026-01-12,ACTIVE,BR550,11.75,2026-05-02
A1392,C0373,SAVINGS,ZAR,279651.6,2020-02-05,ACTIVE,BR993,3.25,2023-09-05
A1393,C0129,MONEY_MARKET,ZAR,636289.66,2022-10-24,ACTIVE,BR497,2.13,2022-12-13
A1394,C0831,MONEY_MARKET,ZAR,2957867.29,2023-10-27,ACTIVE,BR997,4.95,2025-04-17
A1395,C0411,MONEY_MARKET,ZAR,1082698.3,2019-05-23,ACTIVE,BR810,7.65,2019-07-25
A1396,C0304,SAVINGS,ZAR,331344.57,2026-07-11,ACTIVE,BR435,4.83,2026-07-11
A1397,C0735,CHEQUE,ZAR,43654.09,2022-09-20,ACTIVE,BR586,0.0,2026-08-14
A1398,C0554,SAVINGS,ZAR,492783.75,2024-02-14,ACTIVE,BR865,7.5,2024-07-17
A1399,C0130,FIXED_DEPOSIT,ZAR,1212630.12,2019-08-12,DORMANT,BR156,4.45,2026-07-30
A1400,C0055,CHEQUE,ZAR,-3546.96,2020-05-14,ACTIVE,BR902,0.0,2021-08-12
A1401,C0838,SAVINGS,ZAR,163418.8,2016-12-06,ACTIVE,BR172,10.65,2022-01-31
A1402,C0265,CHEQUE,ZAR,156495.17,2022-04-20,CLOSED,BR864,0.0,2025-10-17
A1403,C0143,CREDIT,ZAR,-5244.12,2016-12-01,DORMANT,BR101,1.06,2025-03-19
A1404,C0144,CREDIT,ZAR,-34485.14,2021-09-28,ACTIVE,BR974,4.14,2023-11-05
A1405,C0053,CREDIT,ZAR,-23583.8,2023-01-01,ACTIVE,BR825,10.34,2025-04-09
A1406,C0202,MONEY_MARKET,ZAR,3385576.27,2017-06-07,ACTIVE,BR162,3.66,2020-05-16
A1407,C0506,CREDIT,ZAR,-32373.1,2017-05-26,CLOSED,BR577,11.88,2020-02-23
A1408,C0923,MONEY_MARKET,ZAR,4696510.6,2025-08-07,CLOSED,BR842,5.53,2026-06-13
A1409,C0074,CHEQUE,ZAR,153280.52,2017-06-01,ACTIVE,BR239,0.0,2018-12-25
A1410,C0219,SAVINGS,ZAR,375351.39,2020-08-09,ACTIVE,BR507,10.36,2021-12-19
A1411,C0065,MONEY_MARKET,ZAR,3208471.24,2020-04-23,ACTIVE,BR835,3.18,2020-08-20
A1412,C0424,CHEQUE,ZAR,48668.68,2018-02-15,ACTIVE,BR742,0.0,2023-01-07
A1413,C0434,CREDIT,ZAR,-49325.71,2018-09-04,ACTIVE,BR740,7.81,2019-06-01
A1414,C0474,MONEY_MARKET,ZAR,2200999.8,2025-07-03,ACTIVE,BR349,2.27,2026-08-07
A1415,C0070,CREDIT,ZAR,-28698.3,2023-06-22,ACTIVE,BR774,2.66,2025-05-25
A1416,C0922,CHEQUE,ZAR,104400.37,2024-11-03,DORMANT,BR750,0.0,2025-12-19
A1417,C0105,MONEY_MARKET,ZAR,915284.14,2026-03-22,DORMANT,BR346,6.03,2026-05-27
A1418,C0640,CREDIT,ZAR,-43232.95,2025-06-26,DORMANT,BR269,11.74,2025-12-03
A1419,C0630,CHEQUE,ZAR,79967.23,2026-03-04,ACTIVE,BR408,0.0,2026-08-26
A1420,C0779,CREDIT,ZAR,-3856.6,2019-02-14,DORMANT,BR864,8.06,2025-03-14
A1421,C0116,MONEY_MARKET,ZAR,4366935.51,2021-09-08,DORMANT,BR176,4.21,2022-12-07
A1422,C0437,CHEQUE,ZAR,47788.31,2016-07-08,ACTIVE,BR632,0.0,2016-10-16
A1423,C0512,FIXED_DEPOSIT,ZAR,963016.56,2022-04-20,DORMANT,BR424,8.93,2025-08-18
A1424,C0656,SAVINGS,ZAR,454932.16,2024-08-23,ACTIVE,BR270,9.86,2026-02-17
A1425,C0625,MONEY_MARKET,ZAR,308045.9,2026-06-02,CLOSED,BR690,1.68,2026-06-21
A1426,C0748,SAVINGS,ZAR,133296.68,2023-12-31,ACTIVE,BR341,6.12,2024-04-28
A1427,C0908,MONEY_MARKET,ZAR,3636166.76,2018-01-01,ACTIVE,BR842,0.77,2019-08-21
A1428,C0521,CHEQUE,ZAR,55876.13,2019-08-20,ACTIVE,BR106,0.0,2021-08-06
A1429,C0353,CREDIT,ZAR,-34210.61,2019-08-01,ACTIVE,BR601,6.12,2022-02-17
A1430,C0816,MONEY_MARKET,ZAR,2877688.35,2026-04-13,ACTIVE,BR467,12.22,2026-09-08
A1431,C0355,FIXED_DEPOSIT,ZAR,144221.58,2024-07-24,CLOSED,BR935,2.25,2026-07-31
A1432,C0699,MONEY_MARKET,ZAR,472425.11,2019-01-08,ACTIVE,BR791,3.1,2023-05-30
A1433,C0224,MONEY_MARKET,ZAR,3566895.81,2016-02-18,ACTIVE,BR463,5.22,2023-06-15
A1434,C0442,MONEY_MARKET,ZAR,565161.11,2025-09-04,ACTIVE,BR668,4.0,2025-11-25
A1435,C0032,CHEQUE,ZAR,158278.95,2018-05-01,ACTIVE,BR470,0.0,2022-10-16
A1436,C0761,CHEQUE,ZAR,189285.26,2016-05-11,ACTIVE,BR691,0.0,2018-03-22
A1437,C0573,FIXED_DEPOSIT,ZAR,287237.62,2023-02-24,ACTIVE,BR958,10.87,2023-10-08
A1438,C0484,SAVINGS,ZAR,341507.66,2025-12-16,ACTIVE,BR307,1.5,2026-07-29
A1439,C0438,CHEQUE,ZAR,196225.92,2024-01-12,ACTIVE,BR397,0.0,2025-07-22
A1440,C0189,FIXED_DEPOSIT,ZAR,15312.06,2017-09-03,ACTIVE,BR165,7.91,2017-12-04
A1441,C0142,CREDIT,ZAR,-45523.0,2019-04-23,ACTIVE,BR789,1.33,2021-02-07
A1442,C0715,MONEY_MARKET,ZAR,2177915.73,2022-11-16,DORMANT,BR744,5.25,2023-03-31
A1443,C0749,CHEQUE,ZAR,144785.77,2023-01-02,ACTIVE,BR193,0.0,2023-02-10
A1444,C0907,SAVINGS,ZAR,40473.95,2020-01-28,ACTIVE,BR733,4.14,2026-02-07
A1445,C0132,FIXED_DEPOSIT,ZAR,266354.42,2023-12-18,DORMANT,BR312,8.78,2023-12-31
A1446,C0011,CHEQUE,ZAR,199186.67,2020-09-09,ACTIVE,BR346,0.0,2024-04-20
A1447,C0764,SAVINGS,ZAR,327131.45,2017-09-20,ACTIVE,BR822,11.35,2025-03-24
A1448,C0146,FIXED_DEPOSIT,ZAR,1755539.1,2023-08-28,ACTIVE,BR302,12.45,2025-07-05
A1449,C0118,CHEQUE,ZAR,196025.24,2022-06-10,ACTIVE,BR244,0.0,2025-07-31
A1450,C0621,SAVINGS,ZAR,56017.42,2025-09-10,ACTIVE,BR505,3.15,2026-04-14
A1451,C0395,MONEY_MARKET,ZAR,4188934.32,2022-11-12,ACTIVE,BR792,4.17,2024-04-04
A1452,C0002,CHEQUE,ZAR,47119.03,2025-08-15,ACTIVE,BR358,0.0,2025-09-16
A1453,C0102,SAVINGS,ZAR,218003.46,2020-05-14,ACTIVE,BR575,0.55,2026-06-30
A1454,C0808,FIXED_DEPOSIT,ZAR,1471417.78,2019-04-03,ACTIVE,BR202,4.45,2026-08-10
A1455,C0417,SAVINGS,ZAR,149731.92,2021-06-29,ACTIVE,BR522,10.46,2022-06-12
A1456,C0601,CREDIT,ZAR,-87040.61,2016-01-15,ACTIVE,BR467,0.57,2025-03-19
A1457,C0625,SAVINGS,ZAR,482165.42,2023-05-03,ACTIVE,BR686,12.24,2025-08-31
A1458,C0737,SAVINGS,ZAR,386440.88,2024-03-12,ACTIVE,BR956,2.45,2025-02-14
A1459,C0715,FIXED_DEPOSIT,ZAR,496639.07,2017-10-16,ACTIVE,BR776,10.02,2023-12-27
A1460,C0516,SAVINGS,ZAR,418742.9,2019-08-21,ACTIVE,BR566,8.28,2023-01-17
A1461,C0944,CHEQUE,ZAR,50557.72,2019-12-03,ACTIVE,BR816,0.0,2023-05-09
A1462,C0179,MONEY_MARKET,ZAR,4695176.64,2020-07-15,ACTIVE,BR792,2.88,2024-08-14
A1463,C0110,SAVINGS,ZAR,43561.12,2024-08-26,CLOSED,BR894,2.41,2025-07-24
A1464,C0703,FIXED_DEPOSIT,ZAR,876449.86,2021-09-05,ACTIVE,BR556,8.95,2024-10-09
A1465,C0412,CREDIT,ZAR,-95962.32,2017-12-26,ACTIVE,BR555,3.82,2024-07-28
A1466,C0021,SAVINGS,ZAR,127438.07,2018-09-01,CLOSED,BR921,11.33,2024-05-10
A1467,C0778,SAVINGS,ZAR,296545.15,2023-12-04,ACTIVE,BR656,5.68,2026-03-01
A1468,C0923,FIXED_DEPOSIT,ZAR,271180.17,2025-04-09,ACTIVE,BR325,4.92,2026-03-11
A1469,C0749,FIXED_DEPOSIT,ZAR,735286.11,2023-05-30,DORMANT,BR146,4.41,2025-05-21
A1470,C0454,CREDIT,ZAR,-67882.48,2020-07-24,ACTIVE,BR721,12.29,2021-07-20
A1471,C0193,SAVINGS,ZAR,392648.72,2023-08-19,FROZEN,BR916,7.08,2023-09-25
A1472,C0340,FIXED_DEPOSIT,ZAR,940794.42,2024-07-04,FROZEN,BR552,10.99,2025-06-01
A1473,C0399,SAVINGS,ZAR,381.12,2016-12-25,ACTIVE,BR969,4.78,2022-12-07
A1474,C0934,CREDIT,ZAR,-5140.68,2021-03-18,ACTIVE,BR211,11.04,2024-11-27
A1475,C0120,CHEQUE,ZAR,154200.47,2018-01-13,ACTIVE,BR826,0.0,2023-11-19
A1476,C0385,CREDIT,ZAR,-93921.21,2024-09-16,CLOSED,BR300,3.77,2025-12-03
A1477,C0688,SAVINGS,ZAR,253842.89,2017-06-16,ACTIVE,BR628,7.54,2025-07-19
A1478,C0704,CHEQUE,ZAR,197619.81,2016-01-29,ACTIVE,BR499,0.0,2026-03-13
A1479,C0120,SAVINGS,ZAR,373875.77,2024-04-20,ACTIVE,BR685,7.75,2026-02-03
A1480,C0906,MONEY_MARKET,ZAR,4308485.16,2022-06-22,ACTIVE,BR577,1.76,2024-04-24
A1481,C0050,MONEY_MARKET,ZAR,4566208.42,2026-06-26,DORMANT,BR325,3.03,2026-08-27
A1482,C0532,CREDIT,ZAR,-32337.39,2025-11-21,DORMANT,BR249,6.66,2026-09-04
A1483,C0407,CREDIT,ZAR,-48747.05,2021-09-28,ACTIVE,BR891,9.7,2026-02-03
A1484,C0479,CHEQUE,ZAR,76164.77,2022-06-14,ACTIVE,BR828,0.0,2025-08-21
A1485,C0005,SAVINGS,ZAR,235184.96,2023-03-27,ACTIVE,BR391,7.89,2026-08-30
A1486,C0284,FIXED_DEPOSIT,ZAR,632139.54,2024-10-07,ACTIVE,BR757,8.41,2025-08-20
A1487,C0871,FIXED_DEPOSIT,ZAR,1926391.41,2017-03-27,ACTIVE,BR695,11.37,2019-02-22
A1488,C0395,MONEY_MARKET,ZAR,3219235.12,2017-07-08,CLOSED,BR391,8.35,2020-11-08
A1489,C0364,MONEY_MARKET,ZAR,4967896.43,2025-04-24,ACTIVE,BR500,0.87,2026-06-07
A1490,C0350,FIXED_DEPOSIT,ZAR,1163680.76,2018-10-18,CLOSED,BR314,11.55,2024-07-30
A1491,C0642,FIXED_DEPOSIT,ZAR,1277292.52,2026-09-15,DORMANT,BR858,1.15,2026-09-15
A1492,C0802,CREDIT,ZAR,-42769.83,2023-11-23,ACTIVE,BR618,10.76,2026-06-02
A1493,C0229,CREDIT,ZAR,-7806.72,2024-06-24,ACTIVE,BR526,8.49,2026-01-10
A1494,C0489,SAVINGS,ZAR,263171.19,2020-03-29,FROZEN,BR323,12.39,2020-09-04
A1495,C0979,MONEY_MARKET,ZAR,3482447.12,2025-06-06,ACTIVE,BR553,8.33,2025-07-26
A1496,C0981,MONEY_MARKET,ZAR,1970250.88,2021-03-22,DORMANT,BR802,8.14,2022-04-21
A1497,C0027,FIXED_DEPOSIT,ZAR,1287418.07,2023-05-17,ACTIVE,BR620,6.92,2025-07-19
