payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason
PAY001374,C0212,A1208,,625.53,ZAR,2024-01-19,MOBILE,COMPLETED,PAYREF073752AF28,
PAY001375,C0588,A1044,POL0143,562.85,ZAR,2024-05-20,MOBILE,COMPLETED,PAYREFC24A5C530C,
PAY001376,C0567,A0080,,258.89,ZAR,2024-09-18,CASH,COMPLETED,PAYREF75BDB9CFBC,
PAY001377,C0363,A1202,POL0575,858.85,ZAR,2026-05-14,DEBIT_ORDER,COMPLETED,PAYREFE8C9A4BC2F,
PAY001378,C0444,A0562,POL0606,1388.22,ZAR,2025-01-11,EFT,COMPLETED,PAYREF582D15372F,
PAY001379,C0079,A0285,,371.7,ZAR,2024-01-15,EFT,COMPLETED,PAYREFF26490481E,
PAY001380,C0976,A0153,,455.62,ZAR,2025-06-22,MOBILE,FAILED,PAYREF6BF5689F03,Account closed
PAY001381,C0151,A0692,POL0039,424.94,ZAR,2025-02-03,CARD,COMPLETED,PAYREF09F5254864,
PAY001382,C0029,A0183,POL0750,274.05,ZAR,2024-07-12,MOBILE,COMPLETED,PAYREF23415DA32F,
PAY001383,C0487,A0433,POL0527,421.75,ZAR,2026-05-08,MOBILE,FAILED,PAYREF8C882C3790,Invalid account
PAY001384,C0187,A0336,POL0418,899.77,ZAR,2026-08-10,CASH,COMPLETED,PAYREFB90F585331,
PAY001385,C0427,A0698,POL0561,286.56,ZAR,2024-04-30,CASH,COMPLETED,PAYREFD17582FEF9,
PAY001386,C0001,A0709,POL0173,955.71,ZAR,2024-07-31,CARD,COMPLETED,PAYREFEDD84ADB00,
PAY001387,C0503,A0038,POL0290,542.69,ZAR,2025-11-19,CASH,COMPLETED,PAYREFA356A7301A,
PAY001388,C0014,A1041,POL0709,433.12,ZAR,2026-03-12,DEBIT_ORDER,COMPLETED,PAYREF1FAE6FCF9C,
PAY001389,C0887,A0946,,1599.12,ZAR,2025-02-01,EFT,COMPLETED,PAYREFC3EFEF1A96,
PAY001390,C0303,A1228,POL0325,578.17,ZAR,2025-04-26,EFT,FAILED,PAYREF36A51595CF,Insufficient funds
PAY001391,C0784,A0063,POL0276,685.39,ZAR,2025-10-16,EFT,FAILED,PAYREF194A81B388,Invalid account
PAY001392,C0123,A1393,POL0347,4015.86,ZAR,2026-08-06,CASH,COMPLETED,PAYREF0B68836BC9,
PAY001393,C0050,A0856,POL0166,437.0,ZAR,2025-07-04,CASH,COMPLETED,PAYREFF25AD36811,
PAY001394,C0707,A0586,POL0288,5249.43,ZAR,2026-07-30,EFT,COMPLETED,PAYREFF1F0540068,
PAY001395,C0484,A1083,POL0649,774.49,ZAR,2025-05-13,CARD,COMPLETED,PAYREF31B197B581,
PAY001396,C0040,A0500,,352.08,ZAR,2025-06-26,MOBILE,COMPLETED,PAYREF4F1421A8D7,
PAY001397,C0673,A0756,POL0302,630.21,ZAR,2024-07-25,EFT,COMPLETED,PAYREFB8C1E86A7A,
PAY001398,C0491,A0476,,1174.71,ZAR,2025-04-06,DEBIT_ORDER,COMPLETED,PAYREF5D52603487,
PAY001399,C0542,A0224,POL0345,3844.9,ZAR,2025-02-20,MOBILE,COMPLETED,PAYREFDD52F45A2E,
PAY001400,C0258,A0131,,2437.74,ZAR,2024-04-27,CARD,COMPLETED,PAYREF9CF696E9FF,
PAY001401,C0199,A0747,POL0445,1169.0,ZAR,2024-05-06,EFT,COMPLETED,PAYREF7B8387EF75,
PAY001402,C0608,A0072,,3865.92,ZAR,2026-06-02,EFT,COMPLETED,PAYREF0825926239,
PAY001403,C0217,A0462,POL0167,167.16,ZAR,2025-12-22,MOBILE,COMPLETED,PAYREF61EFED2635,
PAY001404,C0649,A0962,POL0705,1407.32,ZAR,2024-07-13,MOBILE,COMPLETED,PAYREF403D1930A2,
PAY001405,C0049,A0638,,1495.09,ZAR,2024-01-11,EFT,COMPLETED,PAYREFDC9F77CF62,
PAY001406,C0395,A0999,,1513.44,ZAR,2024-01-24,EFT,COMPLETED,PAYREF767C6C50F8,
PAY001407,C0233,A0601,,219.17,ZAR,2025-12-19,CASH,COMPLETED,PAYREFC16B6AC6B5,
PAY001408,C0483,A0299,POL0278,396.66,ZAR,2024-09-18,MOBILE,COMPLETED,PAYREF41C905F45C,
PAY001409,C0655,A0662,,928.46,ZAR,2024-03-17,CASH,COMPLETED,PAYREF5EFD547317,
PAY001410,C0802,A0509,,3343.56,ZAR,2024-01-04,CARD,COMPLETED,PAYREF053447A405,
PAY001411,C0911,A0052,,7444.75,ZAR,2025-03-19,EFT,FAILED,PAYREFB7FB7AF664,Limit exceeded
PAY001412,C0959,A0033,POL0651,564.29,ZAR,2024-05-23,CARD,COMPLETED,PAYREF7250DB74C1,
PAY001413,C0089,A0226,,295.94,ZAR,2025-05-30,EFT,COMPLETED,PAYREF014A31F737,
PAY001414,C0716,A0851,POL0480,2479.37,ZAR,2024-08-14,CARD,COMPLETED,PAYREF4B58F8E5BF,
PAY001415,C0352,A0812,POL0438,14978.48,ZAR,2025-04-02,MOBILE,COMPLETED,PAYREFCCECAFD2EE,
PAY001416,C0060,A0482,POL0389,3317.41,ZAR,2024-02-03,MOBILE,PENDING,PAYREF5590DAA9D8,
PAY001417,C0366,A1163,,518.72,ZAR,2024-11-10,DEBIT_ORDER,COMPLETED,PAYREF5036CB95FE,
PAY001418,C0781,A0958,POL0231,19170.72,ZAR,2026-08-01,EFT,COMPLETED,PAYREF5792E1080F,
PAY001419,C0240,A1279,,2179.39,ZAR,2025-11-08,DEBIT_ORDER,COMPLETED,PAYREF541DB083D2,
PAY001420,C0842,A0541,,497.2,ZAR,2026-08-19,DEBIT_ORDER,COMPLETED,PAYREF91B187A672,
PAY001421,C0298,A1488,POL0060,7587.84,ZAR,2025-03-19,DEBIT_ORDER,COMPLETED,PAYREF31F1422DC1,
PAY001422,C0651,A0907,POL0114,459.44,ZAR,2025-06-05,EFT,FAILED,PAYREF33A08990E4,Account closed
PAY001423,C0734,A0744,POL0658,589.29,ZAR,2025-05-03,EFT,COMPLETED,PAYREF1BF9613EC4,
PAY001424,C0035,A0254,POL0644,2267.93,ZAR,2025-08-15,CARD,PENDING,PAYREF80E01BFD79,
PAY001425,C0709,A0629,POL0572,1069.66,ZAR,2025-08-09,EFT,COMPLETED,PAYREFF377497DEE,
PAY001426,C0483,A1214,POL0526,1137.98,ZAR,2024-12-06,CARD,COMPLETED,PAYREFF9F1664847,
PAY001427,C0182,A1226,,1139.9,ZAR,2026-07-04,EFT,PENDING,PAYREFF4C6FC6C5D,
PAY001428,C0866,A1064,POL0033,3342.52,ZAR,2024-11-10,DEBIT_ORDER,COMPLETED,PAYREFE2E449E8EF,
PAY001429,C0800,A0963,POL0233,107.3,ZAR,2024-08-04,CARD,FAILED,PAYREF461173748F,Limit exceeded
PAY001430,C0556,A0789,POL0590,1457.55,ZAR,2025-01-16,DEBIT_ORDER,COMPLETED,PAYREFB585574D06,
PAY001431,C0242,A0562,,820.4,ZAR,2025-08-10,EFT,COMPLETED,PAYREF09646663AF,
PAY001432,C0161,A1121,POL0640,516.72,ZAR,2024-09-25,CARD,COMPLETED,PAYREF6F40CF37B8,
PAY001433,C0678,A0579,POL0746,515.36,ZAR,2026-08-30,CASH,COMPLETED,PAYREF1A90655917,
PAY001434,C0195,A1284,POL0312,78.48,ZAR,2026-02-26,EFT,PENDING,PAYREF20236B6017,
PAY001435,C0050,A0692,POL0767,493.53,ZAR,2024-05-18,EFT,COMPLETED,PAYREFE6AC17ED34,
PAY001436,C0413,A0520,POL0374,3985.68,ZAR,2024-11-25,CASH,COMPLETED,PAYREF5612081CE7,
PAY001437,C0113,A1222,POL0426,2520.1,ZAR,2024-06-13,DEBIT_ORDER,COMPLETED,PAYREF0EC984C14E,
PAY001438,C0563,A0455,POL0265,905.62,ZAR,2024-11-28,MOBILE,COMPLETED,PAYREF90EEB71454,
PAY001439,C0774,A0566,POL0475,267.4,ZAR,2025-02-13,CARD,PENDING,PAYREF4FEF05D841,
PAY001440,C0191,A0008,POL0454,2494.57,ZAR,2026-01-20,MOBILE,COMPLETED,PAYREF8C47CFC359,
PAY001441,C0915,A0400,POL0516,4063.7,ZAR,2025-10-03,EFT,COMPLETED,PAYREF49EDCEDA2B,
PAY001442,C0774,A1083,,3084.65,ZAR,2024-10-10,MOBILE,COMPLETED,PAYREF4EFF7DAE32,
PAY001443,C0458,A0834,POL0628,416.25,ZAR,2024-12-28,EFT,COMPLETED,PAYREF2EA8986623,
PAY001444,C0221,A0604,POL0693,461.8,ZAR,2024-03-28,CASH,REVERSED,PAYREF3728087933,
PAY001445,C0484,A0267,POL0147,5744.0,ZAR,2024-06-19,MOBILE,COMPLETED,PAYREF9649FDF8B9,
PAY001446,C0814,A1341,,327.25,ZAR,2025-03-13,EFT,COMPLETED,PAYREF1CAA59C458,
PAY001447,C0308,A1335,POL0088,1769.08,ZAR,2025-07-21,DEBIT_ORDER,COMPLETED,PAYREF5640A84B49,
PAY001448,C0624,A1427,POL0068,185.35,ZAR,2024-11-03,CASH,COMPLETED,PAYREF93A840757C,
PAY001449,C0014,A1024,POL0338,812.15,ZAR,2025-10-30,CARD,COMPLETED,PAYREFD0FEE3E3BB,
PAY001450,C0430,A0975,POL0165,1968.74,ZAR,2024-02-06,EFT,COMPLETED,PAYREFAB42C3EB7C,
PAY001451,C0714,A0948,POL0656,1064.26,ZAR,2024-08-21,MOBILE,COMPLETED,PAYREF5C7EEB259A,
PAY001452,C0192,A0882,,1851.8,ZAR,2025-12-13,DEBIT_ORDER,COMPLETED,PAYREF33FCC21C7D,
PAY001453,C0209,A0139,,321.76,ZAR,2025-07-28,EFT,COMPLETED,PAYREF3EF8D4AA64,
PAY001454,C0401,A1304,POL0679,482.99,ZAR,2024-08-15,CASH,COMPLETED,PAYREF3FBCFB8FF6,
PAY001455,C0982,A0645,,1775.47,ZAR,2024-10-13,CARD,COMPLETED,PAYREF45B08F1AE4,
PAY001456,C0427,A0069,,2201.49,ZAR,2025-12-21,CARD,FAILED,PAYREF706F2B9569,Technical error
PAY001457,C0127,A0494,POL0617,1366.23,ZAR,2025-01-16,MOBILE,FAILED,PAYREF7871FC0F5A,Invalid account
PAY001458,C0622,A0596,POL0574,2827.24,ZAR,2025-10-15,CARD,FAILED,PAYREFFC9CACAE95,Invalid account
PAY001459,C0360,A0947,,209.1,ZAR,2025-04-26,EFT,COMPLETED,PAYREF95544A5656,
PAY001460,C0617,A0378,POL0331,688.01,ZAR,2025-02-28,CARD,FAILED,PAYREF41A9E3EB83,Invalid account
PAY001461,C0868,A0743,,6786.45,ZAR,2024-06-22,CASH,COMPLETED,PAYREFB639074887,
PAY001462,C0332,A0269,,3957.9,ZAR,2026-06-05,DEBIT_ORDER,REVERSED,PAYREF971DD0C89E,
PAY001463,C0057,A0501,POL0024,2066.55,ZAR,2025-06-03,EFT,COMPLETED,PAYREF83A93B0698,
PAY001464,C0973,A0204,,938.83,ZAR,2025-12-15,CASH,COMPLETED,PAYREFE6314F20B1,
PAY001465,C0651,A0136,POL0306,3086.57,ZAR,2026-02-08,EFT,COMPLETED,PAYREF0D93E8F94B,
PAY001466,C0863,A1055,,1684.36,ZAR,2025-07-14,EFT,COMPLETED,PAYREF4CFD0B2E5C,
PAY001467,C0767,A1431,POL0296,240.46,ZAR,2024-12-07,CARD,COMPLETED,PAYREF1864503E3F,
PAY001468,C0245,A0450,POL0422,2968.35,ZAR,2025-04-29,CASH,COMPLETED,PAYREFDB2204477B,
PAY001469,C0297,A1178,POL0539,461.26,ZAR,2024-10-24,MOBILE,REVERSED,PAYREFC760E48919,
PAY001470,C0686,A1077,POL0138,2344.17,ZAR,2024-11-18,MOBILE,COMPLETED,PAYREF2B9AAF4800,
PAY001471,C0939,A1114,POL0356,217.9,ZAR,2026-03-05,CASH,COMPLETED,PAYREF4C65BC69B1,
PAY001472,C0125,A0886,POL0243,5426.34,ZAR,2026-05-22,EFT,COMPLETED,PAYREFDCF7D38463,
PAY001473,C0720,A1029,POL0431,833.06,ZAR,2026-02-21,DEBIT_ORDER,COMPLETED,PAYREF8D29D26B8B,
PAY001474,C0808,A1088,,361.65,ZAR,2024-05-06,CARD,PENDING,PAYREF8E2CDDFC20,
PAY001475,C0280,A1427,POL0736,550.87,ZAR,2026-04-14,MOBILE,COMPLETED,PAYREF724674503A,
PAY001476,C0395,A0074,POL0518,783.01,ZAR,2026-09-08,DEBIT_ORDER,COMPLETED,PAYREF22363BA0E3,
PAY001477,C0032,A1009,POL0423,1090.32,ZAR,2024-02-25,CARD,COMPLETED,PAYREFBEBF3AD0BA,
PAY001478,C0867,A1466,POL0344,4097.55,ZAR,2026-02-16,CARD,COMPLETED,PAYREF4C36EF067B,
PAY001479,C0316,A1420,POL0545,1176.32,ZAR,2024-06-11,DEBIT_ORDER,COMPLETED,PAYREF2823F3D327,
PAY001480,C0803,A1296,POL0010,125.1,ZAR,2024-05-28,CARD,COMPLETED,PAYREFC9EAA32A26,
PAY001481,C0289,A0308,POL0650,320.62,ZAR,2025-08-31,CARD,COMPLETED,PAYREFF66BA72013,
PAY001482,C0019,A1344,,17283.97,ZAR,2026-08-15,EFT,COMPLETED,PAYREFB725681265,
PAY001483,C0428,A0383,,1255.63,ZAR,2024-11-29,CASH,COMPLETED,PAYREF34F9ADD2F0,
PAY001484,C0257,A0132,POL0187,2837.82,ZAR,2026-09-08,CASH,FAILED,PAYREFABAB4FCA4A,Invalid account
PAY001485,C0326,A0507,POL0292,805.65,ZAR,2024-11-20,CARD,COMPLETED,PAYREF14BEE1961B,
PAY001486,C0413,A1253,POL0599,401.57,ZAR,2026-04-14,CASH,FAILED,PAYREF3D77657046,Technical error
PAY001487,C0667,A0138,POL0052,677.71,ZAR,2024-03-16,EFT,PENDING,PAYREFFC1F5A0D31,
PAY001488,C0668,A0087,POL0430,1246.79,ZAR,2024-07-19,MOBILE,COMPLETED,PAYREF0C0EBDA1A1,
PAY001489,C0350,A0623,POL0660,692.12,ZAR,2024-08-09,DEBIT_ORDER,COMPLETED,PAYREF57CFDF2A48,
PAY001490,C0382,A0942,POL0216,7468.64,ZAR,2025-10-07,CARD,COMPLETED,PAYREFAA10F37CAF,
PAY001491,C0766,A0936,POL0652,592.14,ZAR,2024-11-12,DEBIT_ORDER,PENDING,PAYREFEAC1D88E8D,
PAY001492,C0236,A0131,POL0064,381.9,ZAR,2024-02-07,DEBIT_ORDER,REVERSED,PAYREF2B94571FF3,
PAY001493,C0874,A1030,,2462.18,ZAR,2025-08-22,DEBIT_ORDER,COMPLETED,PAYREF7200B1F80D,
PAY001494,C0395,A1095,POL0336,2785.0,ZAR,2024-02-23,CASH,COMPLETED,PAYREFC87889B55E,
PAY001495,C0874,A0443,,1130.0,ZAR,2025-02-13,CASH,COMPLETED,PAYREFD61D82FC9E,
PAY001496,C0817,A0330,POL0473,600.56,ZAR,2024-01-27,CARD,COMPLETED,PAYREF1B865848B3,
PAY001497,C0994,A1224,,163.91,ZAR,2024-11-16,EFT,FAILED,PAYREFD2B823099C,Invalid account
PAY001498,C0552,A0291,POL0456,3717.18,ZAR,2024-07-27,MOBILE,COMPLETED,PAYREF6C6C24FD56,
PAY001499,C0068,A0238,,2613.8,ZAR,2025-09-01,CARD,COMPLETED,PAYREF66CCF2B627,
PAY001500,C0394,A0221,POL0104,706.35,ZAR,2025-10-05,DEBIT_ORDER,COMPLETED,PAYREFBA0E25E1B8,
PAY001501,C0467,A0965,POL0615,1163.95,ZAR,2024-09-15,CASH,COMPLETED,PAYREF970832485A,
PAY001502,C0260,A1421,POL0017,874.21,ZAR,2026-06-16,DEBIT_ORDER,COMPLETED,PAYREF0DB91D65B9,
PAY001503,C0675,A0990,,5589.98,ZAR,2026-07-04,EFT,COMPLETED,PAYREF98528C2880,
PAY001504,C0399,A0719,POL0093,388.42,ZAR,2024-10-07,MOBILE,COMPLETED,PAYREFED0FC85F71,
PAY001505,C0822,A0654,POL0257,589.89,ZAR,2024-11-11,MOBILE,COMPLETED,PAYREFB9F4A09D60,
PAY001506,C0358,A0123,,535.54,ZAR,2026-05-29,EFT,PENDING,PAYREF68A90D2770,
PAY001507,C0602,A0206,POL0298,1495.42,ZAR,2024-03-01,EFT,COMPLETED,PAYREF7D1F3668D1,
PAY001508,C0463,A1444,POL0082,1159.95,ZAR,2025-04-30,EFT,COMPLETED,PAYREF6A9C01E38A,
PAY001509,C0813,A1308,POL0652,1339.52,ZAR,2026-08-23,MOBILE,COMPLETED,PAYREFEB148601CE,
PAY001510,C0300,A0114,,454.59,ZAR,2025-03-30,CASH,COMPLETED,PAYREF62A23B4DEF,
PAY001511,C0086,A0007,,4841.1,ZAR,2024-08-21,MOBILE,COMPLETED,PAYREFAA540858AE,
PAY001512,C0842,A0447,,696.42,ZAR,2024-03-20,EFT,FAILED,PAYREF49FE205907,Invalid account
PAY001513,C0256,A1106,,3596.05,ZAR,2025-12-12,DEBIT_ORDER,COMPLETED,PAYREF0250825F98,
PAY001514,C0401,A0540,POL0684,25314.03,ZAR,2024-08-17,MOBILE,COMPLETED,PAYREF1AEC650C92,
PAY001515,C0520,A0446,,457.91,ZAR,2024-07-04,DEBIT_ORDER,COMPLETED,PAYREF1860A185C9,
PAY001516,C0878,A1160,POL0775,1544.39,ZAR,2025-11-07,CARD,PENDING,PAYREFA811FD6643,
PAY001517,C0981,A0698,POL0485,961.41,ZAR,2026-09-15,CARD,FAILED,PAYREF33BE67BC4D,Insufficient funds
PAY001518,C0113,A1235,POL0772,8357.22,ZAR,2025-06-11,EFT,COMPLETED,PAYREF86D7E885E6,
PAY001519,C0650,A1050,,828.28,ZAR,2024-02-28,EFT,COMPLETED,PAYREFF8C9ACF56F,
PAY001520,C0707,A1229,,1406.26,ZAR,2024-09-11,CARD,COMPLETED,PAYREFF0680328B8,
PAY001521,C0202,A0874,,1375.91,ZAR,2026-01-29,MOBILE,FAILED,PAYREF85DB606B56,Limit exceeded
PAY001522,C0157,A1143,POL0607,991.88,ZAR,2025-01-04,CARD,COMPLETED,PAYREF8959746CB0,
PAY001523,C0669,A1370,,2334.32,ZAR,2024-07-08,MOBILE,FAILED,PAYREF9371A88294,Technical error
PAY001524,C0609,A0201,POL0126,1203.99,ZAR,2026-01-09,CARD,COMPLETED,PAYREF5E3EA0968F,
PAY001525,C0236,A0331,POL0202,1775.53,ZAR,2026-04-18,EFT,COMPLETED,PAYREF0E58EDBB7E,
PAY001526,C0015,A1193,POL0442,1357.78,ZAR,2025-06-04,DEBIT_ORDER,COMPLETED,PAYREFF3768F6A58,
PAY001527,C0994,A1316,POL0761,599.12,ZAR,2025-12-15,CASH,COMPLETED,PAYREFABAD943944,
PAY001528,C0607,A1189,POL0020,838.02,ZAR,2025-06-07,CARD,COMPLETED,PAYREFA6CA5997E0,
PAY001529,C0401,A1080,POL0069,1911.08,ZAR,2024-05-03,CARD,COMPLETED,PAYREF31AADB0031,
PAY001530,C0387,A0180,POL0387,1903.33,ZAR,2025-03-28,MOBILE,COMPLETED,PAYREF3012612B6D,
PAY001531,C0829,A0811,POL0696,3808.57,ZAR,2026-05-24,DEBIT_ORDER,COMPLETED,PAYREFB42A76F329,
PAY001532,C0551,A0766,POL0638,7039.16,ZAR,2024-03-02,EFT,COMPLETED,PAYREF85DD1AECDE,
PAY001533,C0417,A1451,POL0583,651.27,ZAR,2026-02-28,DEBIT_ORDER,COMPLETED,PAYREFCAB8ADF967,
PAY001534,C0832,A1095,POL0148,1254.98,ZAR,2025-07-31,MOBILE,FAILED,PAYREF94675C1693,Technical error
PAY001535,C0218,A0398,POL0781,903.79,ZAR,2024-12-30,EFT,COMPLETED,PAYREFFC252D7183,
PAY001536,C0489,A0458,,362.38,ZAR,2024-12-26,EFT,FAILED,PAYREFFDD131D1C7,Invalid account
PAY001537,C0375,A1102,,1928.61,ZAR,2024-08-10,CASH,COMPLETED,PAYREF1ED94502E5,
PAY001538,C0877,A0801,,2387.11,ZAR,2026-08-23,MOBILE,COMPLETED,PAYREF89F85E6F01,
PAY001539,C0006,A0892,POL0683,373.53,ZAR,2024-03-21,MOBILE,COMPLETED,PAYREF7F5253DBFD,
PAY001540,C0889,A1314,,754.08,ZAR,2026-08-06,DEBIT_ORDER,COMPLETED,PAYREF6E9660D9EB,
PAY001541,C0807,A1010,POL0372,683.97,ZAR,2026-06-17,EFT,COMPLETED,PAYREFDA1AE10FCE,
PAY001542,C0614,A1069,POL0740,242.64,ZAR,2025-05-07,EFT,COMPLETED,PAYREFB6752A5D72,
PAY001543,C0802,A0618,POL0767,1057.46,ZAR,2025-10-25,CARD,FAILED,PAYREFA9D0CBD2ED,Limit exceeded
PAY001544,C0550,A1171,,348.89,ZAR,2025-02-14,MOBILE,COMPLETED,PAYREFEAF15858C1,
PAY001545,C0175,A1430,POL0668,1285.62,ZAR,2024-08-16,CARD,REVERSED,PAYREF0F1D94445C,
PAY001546,C0755,A1302,POL0036,1435.29,ZAR,2024-05-16,DEBIT_ORDER,COMPLETED,PAYREFE954C2FCFB,
PAY001547,C0307,A1027,,1624.61,ZAR,2025-04-17,CARD,COMPLETED,PAYREFFD34C19557,
PAY001548,C0793,A0761,POL0119,1705.0,ZAR,2025-09-10,CASH,COMPLETED,PAYREF65A7E1040F,
PAY001549,C0193,A0601,POL0465,5069.21,ZAR,2024-08-20,MOBILE,COMPLETED,PAYREF8A25A42BA9,
PAY001550,C0509,A0779,,488.51,ZAR,2024-08-29,MOBILE,COMPLETED,PAYREFAC9F61ED63,
PAY001551,C0835,A0899,POL0418,513.64,ZAR,2024-09-13,CASH,COMPLETED,PAYREFCD0D293A69,
PAY001552,C0451,A1275,POL0097,2111.52,ZAR,2024-04-12,MOBILE,COMPLETED,PAYREF8436D51F40,
PAY001553,C0901,A0488,,961.04,ZAR,2024-12-30,DEBIT_ORDER,COMPLETED,PAYREF85FFA16BB8,
PAY001554,C0657,A0129,,3378.97,ZAR,2024-10-23,DEBIT_ORDER,COMPLETED,PAYREF8DE4CBE0AB,
PAY001555,C0283,A1450,POL0646,1923.09,ZAR,2025-06-11,EFT,COMPLETED,PAYREF77AD3DAB59,
PAY001556,C0701,A0743,,7465.98,ZAR,2025-08-13,MOBILE,FAILED,PAYREF800FF5B01D,Invalid account
PAY001557,C0439,A0160,,1000.92,ZAR,2025-03-15,CARD,COMPLETED,PAYREF4C8E094A64,
PAY001558,C0454,A1433,POL0680,249.13,ZAR,2026-04-06,DEBIT_ORDER,COMPLETED,PAYREFD8BC9F9036,
PAY001559,C0856,A0478,POL0043,1541.73,ZAR,2026-01-25,CASH,COMPLETED,PAYREF3F589BB90A,
PAY001560,C0038,A0787,POL0568,1020.78,ZAR,2025-05-25,MOBILE,COMPLETED,PAYREFBE5D3EF3D1,
PAY001561,C0361,A0257,,1871.48,ZAR,2025-10-02,CARD,COMPLETED,PAYREF8DCF703CAE,
PAY001562,C0640,A1405,POL0368,2127.3,ZAR,2025-07-07,EFT,COMPLETED,PAYREF5A61FBE2AA,
PAY001563,C0194,A0883,POL0223,642.55,ZAR,2025-08-25,DEBIT_ORDER,COMPLETED,PAYREFC1E2257B79,
PAY001564,C0189,A0898,POL0059,399.81,ZAR,2025-06-30,CARD,COMPLETED,PAYREFE1FD6B1EB2,
PAY001565,C0265,A0215,,947.72,ZAR,2025-09-14,EFT,COMPLETED,PAYREF51D81AC3A8,
PAY001566,C0621,A0422,,101.37,ZAR,2025-04-17,MOBILE,PENDING,PAYREF8D360AF3B8,
PAY001567,C0648,A1039,POL0649,1188.76,ZAR,2024-07-27,CASH,PENDING,PAYREFAA7E21EEC9,
PAY001568,C0084,A0980,POL0494,729.65,ZAR,2024-03-29,MOBILE,FAILED,PAYREF13FAE6EB48,Insufficient funds
PAY001569,C0370,A0656,,2595.86,ZAR,2026-03-25,CARD,COMPLETED,PAYREFB66DAC57BB,
PAY001570,C0287,A1430,,150.53,ZAR,2024-03-07,EFT,FAILED,PAYREF272DF29C8D,Limit exceeded
PAY001571,C0902,A1435,,1103.61,ZAR,2024-12-22,CARD,COMPLETED,PAYREF3EB5CAAA3F,
PAY001572,C0726,A0934,POL0696,5304.04,ZAR,2025-02-16,MOBILE,COMPLETED,PAYREF51DFF8F904,
PAY001573,C0680,A0511,POL0148,2154.69,ZAR,2024-01-14,CASH,FAILED,PAYREF3E332CF0E5,Invalid account
PAY001574,C0868,A0785,POL0782,2923.9,ZAR,2024-09-26,CASH,COMPLETED,PAYREF35ADA6DF18,
PAY001575,C0512,A1424,,1540.3,ZAR,2025-08-30,CARD,COMPLETED,PAYREFB815FDCD5A,
PAY001576,C0855,A1411,POL0254,208.19,ZAR,2026-04-26,DEBIT_ORDER,COMPLETED,PAYREF7CCB72F5BE,
PAY001577,C0131,A1043,POL0280,1295.34,ZAR,2026-03-31,EFT,COMPLETED,PAYREF4CDE8F4F26,
PAY001578,C0778,A1049,POL0462,1649.93,ZAR,2025-10-07,MOBILE,COMPLETED,PAYREF6DFC354FFB,
PAY001579,C0327,A0675,POL0191,373.07,ZAR,2024-11-23,CASH,COMPLETED,PAYREF82EA25ADCA,
PAY001580,C0769,A0321,POL0643,966.27,ZAR,2026-01-11,CARD,COMPLETED,PAYREFA373C06581,
PAY001581,C0743,A0039,,60.28,ZAR,2026-06-21,DEBIT_ORDER,COMPLETED,PAYREFB4B6ED300E,
PAY001582,C0715,A1152,,785.17,ZAR,2025-03-01,CASH,COMPLETED,PAYREF343D4E1940,
PAY001583,C0038,A0198,POL0221,708.84,ZAR,2024-12-24,MOBILE,COMPLETED,PAYREF7FD386AABD,
PAY001584,C0012,A1038,,4457.04,ZAR,2025-12-17,MOBILE,COMPLETED,PAYREF95988AF2F6,
PAY001585,C0699,A1297,,599.91,ZAR,2026-08-14,CARD,COMPLETED,PAYREFCFE78DC125,
PAY001586,C0209,A1268,,840.2,ZAR,2026-04-15,MOBILE,COMPLETED,PAYREF44328DD645,
PAY001587,C0280,A0888,POL0625,1013.1,ZAR,2025-10-27,MOBILE,COMPLETED,PAYREF66D8996207,
PAY001588,C0063,A0266,POL0043,607.7,ZAR,2026-01-10,DEBIT_ORDER,COMPLETED,PAYREF25E3574004,
PAY001589,C0187,A1094,,2252.49,ZAR,2026-06-16,EFT,COMPLETED,PAYREFA98CB5869C,
PAY001590,C0992,A1020,,149.55,ZAR,2026-04-24,CASH,COMPLETED,PAYREFA08CB69362,
PAY001591,C0587,A0431,,3417.2,ZAR,2025-09-04,MOBILE,COMPLETED,PAYREF5594F24A28,
PAY001592,C0785,A0163,POL0360,1083.68,ZAR,2025-11-09,MOBILE,COMPLETED,PAYREFC4D5135D42,
PAY001593,C0089,A0647,POL0261,4030.51,ZAR,2025-07-12,CASH,COMPLETED,PAYREFB368F9B973,
PAY001594,C0738,A0944,POL0075,70.3,ZAR,2025-05-31,EFT,COMPLETED,PAYREFCAB38A4F62,
PAY001595,C0118,A0729,POL0321,95.94,ZAR,2025-10-31,CASH,COMPLETED,PAYREF0BC3F37D26,
PAY001596,C0122,A0859,POL0509,818.95,ZAR,2026-08-10,EFT,COMPLETED,PAYREFF1586E0576,
PAY001597,C0655,A1380,,1818.77,ZAR,2024-07-13,MOBILE,COMPLETED,PAYREF212079497F,
PAY001598,C0612,A1458,POL0766,629.59,ZAR,2025-01-01,CARD,PENDING,PAYREFFE16489B8B,
PAY001599,C0212,A1002,POL0092,1966.18,ZAR,2025-04-01,CASH,COMPLETED,PAYREFDB601E2BBD,
PAY001600,C0857,A1249,,2925.76,ZAR,2026-03-07,DEBIT_ORDER,COMPLETED,PAYREF95030AFD0E,
PAY001601,C0838,A0597,,2134.53,ZAR,2026-09-10,CARD,COMPLETED,PAYREF15DE3455DD,
