transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number,_quarantine_reason
TX005831,UNKNOWN,A0820,3002.43,ZAR,2024-05-23,10:52:53,DEPOSIT,Deposit - Ref 146332,ONLINE,COMPLETED,REF0E2BD157C55C,BROKEN_FK_customer_id_to_customers
TX005915,UNKNOWN,A0801,2571.39,ZAR,2024-11-01,10:33:43,WITHDRAWAL,Withdrawal - Ref 457451,MOBILE,COMPLETED,REFEA2163035665,BROKEN_FK_customer_id_to_customers
TX005938,UNKNOWN,A0599,579.39,ZAR,2025-10-26,01:44:05,DEPOSIT,Deposit - Ref 216268,BRANCH,COMPLETED,REF7CF663D0617D,BROKEN_FK_customer_id_to_customers
TX005960,UNKNOWN,A0446,633.07,ZAR,2025-06-20,03:50:07,DEBIT_ORDER,Debit Order - Ref 580812,ONLINE,COMPLETED,REF6EA2CD10732C,BROKEN_FK_customer_id_to_customers
TX005979,FAKE_4052F588,A1375,682.57,ZAR,2024-11-04,15:19:58,DEPOSIT,Deposit - Ref 515676,POS,COMPLETED,REFDDA8A41B6478,BROKEN_FK_customer_id_to_customers
TX005983,UNKNOWN,A0594,11840.3,ZAR,2025-04-13,16:26:57,TRANSFER,Transfer - Ref 594189,MOBILE,COMPLETED,REFE0D72FB9DC78,BROKEN_FK_customer_id_to_customers
TX005999,UNKNOWN,A0677,2639.11,ZAR,2024-03-29,02:41:14,INTEREST,Interest - Ref 364973,ONLINE,COMPLETED,REF39D715BE285B,BROKEN_FK_customer_id_to_customers
TX006016,UNKNOWN,A0569,374.06,ZAR,2026-07-22,17:17:51,DEPOSIT,Deposit - Ref 411128,MOBILE,COMPLETED,REF62B0903F79EB,BROKEN_FK_customer_id_to_customers
TX006059,UNKNOWN,A0159,3789.81,ZAR,2026-04-23,11:12:44,INTEREST,Interest - Ref 457985,MOBILE,COMPLETED,REFB03F2E93692A,BROKEN_FK_customer_id_to_customers
TX006089,UNKNOWN,A1059,1952.94,ZAR,2024-11-26,16:15:51,PAYMENT,Payment - Ref 990401,ONLINE,COMPLETED,REF1F648AC54960,BROKEN_FK_customer_id_to_customers
TX006136,FAKE_11DD8CBC,A1077,914.56,ZAR,2024-05-02,17:55:03,PAYMENT,Payment - Ref 666408,POS,COMPLETED,REF95554351F1B6,BROKEN_FK_customer_id_to_customers
TX006149,UNKNOWN,A0993,458.58,ZAR,2025-04-11,00:58:43,WITHDRAWAL,Withdrawal - Ref 294014,ONLINE,COMPLETED,REF798806A69D65,BROKEN_FK_customer_id_to_customers
TX006311,FAKE_BDCC3854,A0365,5160.42,ZAR,2025-04-18,02:33:47,DEBIT_ORDER,Debit Order - Ref 560919,BRANCH,COMPLETED,REF99DB4537C3D9,BROKEN_FK_customer_id_to_customers
TX006330,UNKNOWN,A0293,2602.75,ZAR,2026-06-02,06:27:48,TRANSFER,Transfer - Ref 782873,ONLINE,COMPLETED,REFF3B47D70BCA7,BROKEN_FK_customer_id_to_customers
TX006530,UNKNOWN,A0043,1468.13,ZAR,2025-05-01,02:19:11,DEBIT_ORDER,Debit Order - Ref 608836,ONLINE,COMPLETED,REFAEA9DAAF5FED,BROKEN_FK_customer_id_to_customers
TX006539,UNKNOWN,A0153,1370.09,ZAR,2025-04-24,16:32:33,DEPOSIT,Deposit - Ref 845249,MOBILE,REVERSED,REF628D1E552EE9,BROKEN_FK_customer_id_to_customers
TX006606,UNKNOWN,A1405,723.55,ZAR,2024-07-20,10:39:27,WITHDRAWAL,Withdrawal - Ref 980587,MOBILE,COMPLETED,REF4DAE1C4E7BAF,BROKEN_FK_customer_id_to_customers
TX006710,UNKNOWN,A0954,10591.1,ZAR,2025-06-25,16:51:08,TRANSFER,Transfer - Ref 724161,MOBILE,COMPLETED,REF4788DB3D02D4,BROKEN_FK_customer_id_to_customers
TX006725,UNKNOWN,A1345,15907.6575,ZAR,2024-03-12,07:22:21,REVERSAL,Reversal - Ref 237354,BRANCH,COMPLETED,REF241037B783E8,BROKEN_FK_customer_id_to_customers
TX006782,UNKNOWN,A0700,15907.6575,ZAR,2024-01-31,11:01:42,REVERSAL,Reversal - Ref 995738,ATM,COMPLETED,REF83FB51279667,BROKEN_FK_customer_id_to_customers
TX006814,UNKNOWN,UNKNOWN,1106.11,ZAR,2024-06-08,00:52:47,WITHDRAWAL,Withdrawal - Ref 448078,MOBILE,COMPLETED,REF3F0A79838E72,BROKEN_FK_customer_id_to_customers
TX006822,UNKNOWN,A0435,4665.4,ZAR,2026-04-03,07:03:24,PAYMENT,Payment - Ref 426972,ATM,COMPLETED,REFC16184F714D1,BROKEN_FK_customer_id_to_customers
TX006830,UNKNOWN,A0144,435.46,ZAR,2025-03-18,06:54:07,WITHDRAWAL,Withdrawal - Ref 219506,MOBILE,PENDING,REFBC65C6AD51DE,BROKEN_FK_customer_id_to_customers
TX006927,FAKE_257C0112,A0737,407.67,ZAR,2026-05-05,08:57:59,PAYMENT,Payment - Ref 599317,MOBILE,COMPLETED,REF884407628E6F,BROKEN_FK_customer_id_to_customers
TX006934,UNKNOWN,A1217,13595.95,ZAR,2025-11-17,06:24:21,DEBIT_ORDER,Debit Order - Ref 726531,MOBILE,COMPLETED,REF4DB1DD1FBE70,BROKEN_FK_customer_id_to_customers
TX007026,UNKNOWN,A0752,1779.69,ZAR,2025-09-28,17:37:34,INTEREST,Interest - Ref 883016,BRANCH,COMPLETED,REF70143E51AB3E,BROKEN_FK_customer_id_to_customers
TX007032,UNKNOWN,A1377,1669.78,ZAR,2026-05-29,02:53:03,DEBIT_ORDER,Debit Order - Ref 830037,ONLINE,COMPLETED,REF977D96ABA9E7,BROKEN_FK_customer_id_to_customers
TX007070,UNKNOWN,A1344,5019.98,ZAR,2025-05-12,20:53:03,DEBIT_ORDER,Debit Order - Ref 422038,ONLINE,COMPLETED,REFA2EB7BFCD90D,BROKEN_FK_customer_id_to_customers
TX007110,UNKNOWN,A0719,630.55,ZAR,2024-11-21,07:07:40,DEBIT_ORDER,Debit Order - Ref 458259,MOBILE,COMPLETED,REF94E31DA00B95,BROKEN_FK_customer_id_to_customers
TX007113,UNKNOWN,A0315,5624.27,ZAR,2026-09-11,14:46:00,TRANSFER,Transfer - Ref 383823,ATM,COMPLETED,REF68FFDD37482E,BROKEN_FK_customer_id_to_customers
TX007233,FAKE_94501EC0,A1192,4654.13,ZAR,2024-03-30,13:43:53,INTEREST,Interest - Ref 894066,MOBILE,COMPLETED,REF2FEDD1A7FA57,BROKEN_FK_customer_id_to_customers
TX007245,FAKE_B309557B,UNKNOWN,400.05,ZAR,2026-09-15,17:51:19,TRANSFER,Transfer - Ref 307050,BRANCH,COMPLETED,REF3ECADF1F522D,BROKEN_FK_customer_id_to_customers
TX007252,UNKNOWN,A0990,1426.76,ZAR,2024-07-07,15:41:59,DEBIT_ORDER,Debit Order - Ref 129309,ATM,COMPLETED,REF77C24C41D4E9,BROKEN_FK_customer_id_to_customers
TX007289,UNKNOWN,A0510,248.51,ZAR,2024-11-09,12:55:41,WITHDRAWAL,Withdrawal - Ref 176360,BRANCH,COMPLETED,REF1C701FDBC5EB,BROKEN_FK_customer_id_to_customers
TX007321,UNKNOWN,A1450,5164.32,ZAR,2026-05-04,21:22:42,DEBIT_ORDER,Debit Order - Ref 426482,BRANCH,COMPLETED,REF17C69195BC80,BROKEN_FK_customer_id_to_customers
TX007336,UNKNOWN,A1492,1235.81,ZAR,2024-01-29,14:36:26,TRANSFER,Transfer - Ref 784673,POS,PENDING,REFF9083CC43CD1,BROKEN_FK_customer_id_to_customers
TX007353,UNKNOWN,A0979,4338.28,ZAR,2025-03-15,21:23:49,PAYMENT,Payment - Ref 335830,MOBILE,PENDING,REFE05AAE7DDFAF,BROKEN_FK_customer_id_to_customers
TX007470,UNKNOWN,A1348,3382.31,ZAR,2026-09-03,03:43:50,DEPOSIT,Deposit - Ref 741361,ONLINE,COMPLETED,REF47F75B541137,BROKEN_FK_customer_id_to_customers
TX007524,UNKNOWN,A1069,1187.59,ZAR,2025-07-09,15:04:32,INTEREST,Interest - Ref 333026,ONLINE,COMPLETED,REF61C6CD31971E,BROKEN_FK_customer_id_to_customers
TX007531,UNKNOWN,A0347,3461.33,ZAR,2025-09-24,20:15:17,DEBIT_ORDER,Debit Order - Ref 588045,ONLINE,PENDING,REFCF0019168883,BROKEN_FK_customer_id_to_customers
TX007617,FAKE_D0405260,A0131,759.96,ZAR,2025-07-12,08:22:27,DEBIT_ORDER,Debit Order - Ref 407755,POS,REVERSED,REF766701C8DF99,BROKEN_FK_customer_id_to_customers
TX007618,UNKNOWN,A1420,2636.35,ZAR,2024-08-17,11:25:28,PAYMENT,Payment - Ref 873949,MOBILE,COMPLETED,REFB659BD191EA0,BROKEN_FK_customer_id_to_customers
TX007638,UNKNOWN,A0291,11434.28,ZAR,2024-12-09,17:47:04,REVERSAL,Reversal - Ref 163315,MOBILE,COMPLETED,REFC37D5E3A92E7,BROKEN_FK_customer_id_to_customers
TX007691,UNKNOWN,A0435,2052.38,ZAR,2026-01-30,19:29:09,TRANSFER,Transfer - Ref 634762,MOBILE,PENDING,REFE0785C316974,BROKEN_FK_customer_id_to_customers
TX007733,UNKNOWN,A1353,817.13,ZAR,2025-12-04,10:38:22,TRANSFER,Transfer - Ref 897645,MOBILE,COMPLETED,REFC34C771D1E12,BROKEN_FK_customer_id_to_customers
TX007757,FAKE_EE3D84EF,A0821,2587.57,ZAR,2025-08-28,13:06:04,DEPOSIT,Deposit - Ref 896488,BRANCH,COMPLETED,REF46A112E394AD,BROKEN_FK_customer_id_to_customers
TX007766,UNKNOWN,A1411,2975.48,ZAR,2026-03-20,17:57:06,INTEREST,Interest - Ref 320369,ATM,COMPLETED,REF3C0DCBC72966,BROKEN_FK_customer_id_to_customers
TX007834,UNKNOWN,A0084,209.87,ZAR,2025-08-22,23:50:02,WITHDRAWAL,Withdrawal - Ref 695211,MOBILE,COMPLETED,REF768172089948,BROKEN_FK_customer_id_to_customers
TX007886,FAKE_156D088B,A0675,15907.6575,ZAR,2024-01-06,10:32:30,REVERSAL,Reversal - Ref 679890,ATM,COMPLETED,REF0F5D195CA364,BROKEN_FK_customer_id_to_customers
TX007896,UNKNOWN,A0125,4933.28,ZAR,2024-04-12,23:49:06,DEBIT_ORDER,Debit Order - Ref 904535,ATM,COMPLETED,REF72207399A140,BROKEN_FK_customer_id_to_customers
TX007925,UNKNOWN,A1032,3067.9,ZAR,2026-05-06,02:44:26,WITHDRAWAL,Withdrawal - Ref 139363,MOBILE,COMPLETED,REFA5FD997BA1EF,BROKEN_FK_customer_id_to_customers
TX007951,UNKNOWN,A0502,15907.6575,ZAR,2024-04-19,10:35:49,TRANSFER,Transfer - Ref 364774,ONLINE,COMPLETED,REF483E73B98C12,BROKEN_FK_customer_id_to_customers
TX007974,UNKNOWN,A0509,15907.6575,ZAR,2024-07-03,07:15:22,REVERSAL,Reversal - Ref 489587,ATM,COMPLETED,REFFF3183108F2E,BROKEN_FK_customer_id_to_customers
TX008086,UNKNOWN,A0224,71.68,ZAR,2025-01-08,05:43:45,FEE,Fee - Ref 439654,ONLINE,COMPLETED,REF56BAD09E47B3,BROKEN_FK_customer_id_to_customers
TX008135,FAKE_A37D4AA5,A0906,1102.15,ZAR,2025-04-22,13:25:00,WITHDRAWAL,Withdrawal - Ref 549341,ONLINE,COMPLETED,REF242DEF3145D8,BROKEN_FK_customer_id_to_customers
TX008153,UNKNOWN,A0638,572.32,ZAR,2024-01-08,01:51:36,TRANSFER,Transfer - Ref 529627,MOBILE,COMPLETED,REFCB3E8DBAD437,BROKEN_FK_customer_id_to_customers
TX008267,UNKNOWN,A0442,118.67,ZAR,2024-12-22,21:07:09,PAYMENT,Payment - Ref 588242,ONLINE,COMPLETED,REF97007EF5E2CA,BROKEN_FK_customer_id_to_customers
TX008273,UNKNOWN,A0146,492.41,ZAR,2026-07-08,00:07:10,FEE,Fee - Ref 120608,MOBILE,COMPLETED,REFCADA4BA91F46,BROKEN_FK_customer_id_to_customers
TX008319,UNKNOWN,A0929,597.55,ZAR,2024-06-24,07:31:50,DEBIT_ORDER,Debit Order - Ref 573592,ONLINE,COMPLETED,REF80846B5B0BA6,BROKEN_FK_customer_id_to_customers
TX008330,FAKE_187236B6,A1290,12300.48,ZAR,2026-06-15,20:08:10,REVERSAL,Reversal - Ref 505162,MOBILE,PENDING,REF6FAC793CAD01,BROKEN_FK_customer_id_to_customers
TX008353,UNKNOWN,UNKNOWN,15907.6575,ZAR,2025-01-04,03:23:57,REVERSAL,Reversal - Ref 248742,ONLINE,COMPLETED,REF9B0E3B0B33FB,BROKEN_FK_customer_id_to_customers
TX008474,UNKNOWN,A0752,338.83,ZAR,2025-12-18,05:28:57,DEBIT_ORDER,Debit Order - Ref 544919,ATM,COMPLETED,REF05A6F6F8933F,BROKEN_FK_customer_id_to_customers
TX008533,UNKNOWN,A1091,3084.14,ZAR,2026-08-22,19:40:10,DEPOSIT,Deposit - Ref 542953,MOBILE,FAILED,REF4F3147C5158E,BROKEN_FK_customer_id_to_customers
TX008666,UNKNOWN,A0265,15907.6575,ZAR,2026-08-30,16:21:22,REVERSAL,Reversal - Ref 607618,ONLINE,COMPLETED,REFC647FFFEB627,BROKEN_FK_customer_id_to_customers
TX008817,UNKNOWN,A1317,359.77,ZAR,2025-04-12,02:42:23,WITHDRAWAL,Withdrawal - Ref 292300,POS,COMPLETED,REF3F1156B125C6,BROKEN_FK_customer_id_to_customers
TX008827,UNKNOWN,A0279,446.3,ZAR,2024-03-19,22:44:34,DEBIT_ORDER,Debit Order - Ref 553097,ATM,COMPLETED,REF38575A32BD8D,BROKEN_FK_customer_id_to_customers
TX008863,FAKE_8D8FDAFD,A0779,1259.76,ZAR,2025-05-06,21:28:11,WITHDRAWAL,Withdrawal - Ref 603497,ONLINE,COMPLETED,REF0D80872F980E,BROKEN_FK_customer_id_to_customers
TX008865,FAKE_B5422DFD,A0170,15907.6575,ZAR,2025-03-30,10:44:05,REVERSAL,Reversal - Ref 788351,BRANCH,COMPLETED,REFBD003D327E83,BROKEN_FK_customer_id_to_customers
TX008893,FAKE_5D89F36A,A0597,249.65,ZAR,2025-03-17,18:16:41,WITHDRAWAL,Withdrawal - Ref 286996,ONLINE,COMPLETED,REFEC3CD5F7CC7B,BROKEN_FK_customer_id_to_customers
TX008914,UNKNOWN,A1255,10713.05,ZAR,2025-04-23,23:57:48,TRANSFER,Transfer - Ref 551922,POS,COMPLETED,REFDAD28CE16145,BROKEN_FK_customer_id_to_customers
TX008967,FAKE_F05CC304,A1351,262.95,ZAR,2024-04-20,17:40:24,FEE,Fee - Ref 174987,BRANCH,COMPLETED,REFE31745617BF5,BROKEN_FK_customer_id_to_customers
TX009094,UNKNOWN,A1293,15907.6575,ZAR,2025-12-02,07:35:00,REVERSAL,Reversal - Ref 963416,ONLINE,COMPLETED,REFD7D8BDFBAFD5,BROKEN_FK_customer_id_to_customers
TX009183,FAKE_E24A3CF3,UNKNOWN,1247.19,ZAR,2024-03-02,08:02:28,DEBIT_ORDER,Debit Order - Ref 710590,MOBILE,COMPLETED,REF4769D8EC71EA,BROKEN_FK_customer_id_to_customers
TX009189,UNKNOWN,A1412,131.19,ZAR,2025-08-04,14:58:22,WITHDRAWAL,Withdrawal - Ref 787540,MOBILE,COMPLETED,REF1B472A0E78BA,BROKEN_FK_customer_id_to_customers
TX009194,UNKNOWN,A0426,1291.95,ZAR,2026-08-01,02:41:22,DEPOSIT,Deposit - Ref 400294,ATM,COMPLETED,REF3BDF591C8016,BROKEN_FK_customer_id_to_customers
TX009231,FAKE_4932C3E7,A0926,15907.6575,ZAR,2026-02-18,03:46:04,REVERSAL,Reversal - Ref 296124,POS,PENDING,REFB744A4A316E2,BROKEN_FK_customer_id_to_customers
TX009257,UNKNOWN,A1121,3710.66,ZAR,2024-08-31,11:23:04,DEPOSIT,Deposit - Ref 330604,MOBILE,COMPLETED,REF63F4737B8183,BROKEN_FK_customer_id_to_customers
TX009326,UNKNOWN,UNKNOWN,3022.03,ZAR,2025-10-20,02:30:53,INTEREST,Interest - Ref 789996,BRANCH,COMPLETED,REF34BEC2973D46,BROKEN_FK_customer_id_to_customers
TX009424,UNKNOWN,A1294,112.67,ZAR,2024-05-25,08:55:18,FEE,Fee - Ref 435656,MOBILE,COMPLETED,REF058134E0C7BD,BROKEN_FK_customer_id_to_customers
TX009440,FAKE_4EC5E4DC,A0794,259.24,ZAR,2024-08-21,01:37:32,FEE,Fee - Ref 334905,POS,COMPLETED,REF71F487857772,BROKEN_FK_customer_id_to_customers
TX009491,UNKNOWN,A1389,425.96,ZAR,2024-06-12,10:20:29,WITHDRAWAL,Withdrawal - Ref 783336,POS,COMPLETED,REF077E4149368F,BROKEN_FK_customer_id_to_customers
TX009495,UNKNOWN,A0236,413.62,ZAR,2024-11-10,17:56:47,PAYMENT,Payment - Ref 537182,MOBILE,FAILED,REF160657723AC8,BROKEN_FK_customer_id_to_customers
TX009527,UNKNOWN,A1058,553.92,ZAR,2026-08-06,20:11:38,PAYMENT,Payment - Ref 712750,ATM,COMPLETED,REF2907F96EB450,BROKEN_FK_customer_id_to_customers
TX009605,UNKNOWN,A0730,15907.6575,ZAR,2026-06-05,03:24:23,REVERSAL,Reversal - Ref 582701,ATM,COMPLETED,REF5D578799D237,BROKEN_FK_customer_id_to_customers
TX009684,UNKNOWN,A0930,735.36,ZAR,2024-02-07,12:47:55,DEBIT_ORDER,Debit Order - Ref 370189,MOBILE,COMPLETED,REFF73CA30632B0,BROKEN_FK_customer_id_to_customers
TX009732,UNKNOWN,A0128,725.66,ZAR,2025-08-19,02:15:49,PAYMENT,Payment - Ref 235716,MOBILE,COMPLETED,REFAEA1DC13CE79,BROKEN_FK_customer_id_to_customers
TX009758,FAKE_A8F693F7,A1236,8865.34,ZAR,2024-09-20,04:37:36,DEPOSIT,Deposit - Ref 710844,BRANCH,PENDING,REF7ECF776BAAD9,BROKEN_FK_customer_id_to_customers
TX009802,FAKE_327DDD0A,A0826,570.21,ZAR,2025-09-01,10:11:16,WITHDRAWAL,Withdrawal - Ref 988996,MOBILE,COMPLETED,REF06F892E46D22,BROKEN_FK_customer_id_to_customers
TX009846,UNKNOWN,A1045,301.37,ZAR,2025-04-10,23:07:23,DEBIT_ORDER,Debit Order - Ref 825207,ATM,COMPLETED,REF7DFB42C923FA,BROKEN_FK_customer_id_to_customers
TX009918,FAKE_A8A9A1E5,A0808,3509.55,ZAR,2024-07-28,07:15:36,PAYMENT,Payment - Ref 572850,BRANCH,REVERSED,REF88EADA6C407D,BROKEN_FK_customer_id_to_customers
TX009932,FAKE_A7965B77,A0437,1138.44,ZAR,2024-03-06,12:30:55,WITHDRAWAL,Withdrawal - Ref 178628,MOBILE,FAILED,REF69D0E00630D2,BROKEN_FK_customer_id_to_customers
TX009968,UNKNOWN,A0217,1314.67,ZAR,2026-05-03,11:16:25,INTEREST,Interest - Ref 999205,MOBILE,COMPLETED,REF63C7C29A4C44,BROKEN_FK_customer_id_to_customers
TX009992,UNKNOWN,A0222,522.47,ZAR,2025-08-19,17:05:31,WITHDRAWAL,Withdrawal - Ref 206013,ONLINE,COMPLETED,REF77999A7811E3,BROKEN_FK_customer_id_to_customers
TX010013,UNKNOWN,A1252,2579.92,ZAR,2024-03-13,15:17:34,INTEREST,Interest - Ref 268288,MOBILE,COMPLETED,REF765547946040,BROKEN_FK_customer_id_to_customers
TX010190,FAKE_31F01DCF,A0522,15450.14,ZAR,2024-07-30,21:00:24,REVERSAL,Reversal - Ref 465121,ONLINE,COMPLETED,REF506E696FC81C,BROKEN_FK_customer_id_to_customers
TX010228,FAKE_D6A15CEE,A1259,15907.6575,ZAR,2026-02-13,03:06:58,REVERSAL,Reversal - Ref 926393,ONLINE,PENDING,REF6BA382BAC4ED,BROKEN_FK_customer_id_to_customers
TX010309,UNKNOWN,A0065,13386.78,ZAR,2024-07-15,23:18:27,REVERSAL,Reversal - Ref 384702,POS,COMPLETED,REFA3B42EC595F1,BROKEN_FK_customer_id_to_customers
TX010334,UNKNOWN,A0072,464.07,ZAR,2026-02-18,10:25:05,TRANSFER,Transfer - Ref 523825,BRANCH,PENDING,REF463EA8EAB08F,BROKEN_FK_customer_id_to_customers
TX010362,UNKNOWN,A1004,7055.02,ZAR,2025-04-15,09:51:23,PAYMENT,Payment - Ref 170694,MOBILE,PENDING,REFE8123D9914CF,BROKEN_FK_customer_id_to_customers
TX010365,UNKNOWN,A0793,4825.25,ZAR,2024-12-14,02:27:06,INTEREST,Interest - Ref 532065,MOBILE,COMPLETED,REF73B151A94973,BROKEN_FK_customer_id_to_customers
TX010408,UNKNOWN,A0311,350.32,ZAR,2026-08-07,02:54:45,DEBIT_ORDER,Debit Order - Ref 347189,POS,COMPLETED,REF72B69AA408A1,BROKEN_FK_customer_id_to_customers
TX010430,UNKNOWN,A0256,271.05,ZAR,2024-02-06,22:38:55,FEE,Fee - Ref 564924,MOBILE,COMPLETED,REFCEF04E3F3F5E,BROKEN_FK_customer_id_to_customers
TX010520,UNKNOWN,A1129,5027.18,ZAR,2026-08-08,13:26:22,TRANSFER,Transfer - Ref 753402,MOBILE,COMPLETED,REF2681D426A4E3,BROKEN_FK_customer_id_to_customers
TX010564,UNKNOWN,A0263,15907.6575,ZAR,2025-05-13,07:03:30,REVERSAL,Reversal - Ref 168285,MOBILE,COMPLETED,REF36A0D73AFD53,BROKEN_FK_customer_id_to_customers
TX010573,FAKE_FA0A5139,A1320,293.29,ZAR,2025-05-24,22:05:00,PAYMENT,Payment - Ref 358554,ONLINE,COMPLETED,REF0A4E84A7D454,BROKEN_FK_customer_id_to_customers
TX010575,FAKE_F85C76C5,A0665,311.23,ZAR,2026-04-29,01:40:15,FEE,Fee - Ref 900549,MOBILE,COMPLETED,REFFE6E837EC978,BROKEN_FK_customer_id_to_customers
TX010687,UNKNOWN,A0425,13359.94,ZAR,2024-01-10,20:59:34,REVERSAL,Reversal - Ref 121216,ONLINE,COMPLETED,REF3F685C5B9C22,BROKEN_FK_customer_id_to_customers
TX010724,UNKNOWN,A1357,1617.53,ZAR,2025-07-02,05:39:59,INTEREST,Interest - Ref 820368,MOBILE,COMPLETED,REF39141DE3E868,BROKEN_FK_customer_id_to_customers
TX010759,FAKE_63B01F8F,A1443,2491.11,ZAR,2025-06-16,03:37:46,DEPOSIT,Deposit - Ref 621907,MOBILE,COMPLETED,REF26707363DD5F,BROKEN_FK_customer_id_to_customers
TX010811,FAKE_EFEE3A3C,A0895,1591.06,ZAR,2025-12-28,07:32:58,WITHDRAWAL,Withdrawal - Ref 565042,MOBILE,COMPLETED,REF2827421D74F6,BROKEN_FK_customer_id_to_customers
TX010851,UNKNOWN,A1394,284.16,ZAR,2026-07-07,10:16:14,DEPOSIT,Deposit - Ref 262216,MOBILE,COMPLETED,REF17E40B882041,BROKEN_FK_customer_id_to_customers
TX010913,FAKE_9574035E,A0981,883.39,ZAR,2025-03-19,22:12:09,INTEREST,Interest - Ref 103095,ONLINE,COMPLETED,REF1320B1A4C699,BROKEN_FK_customer_id_to_customers
TX010927,UNKNOWN,A1399,246.26,ZAR,2024-09-29,11:46:30,WITHDRAWAL,Withdrawal - Ref 388052,POS,COMPLETED,REF1CDA482B9162,BROKEN_FK_customer_id_to_customers
TX010991,FAKE_FCAA8F28,A1006,391.82,ZAR,2025-10-21,00:39:13,FEE,Fee - Ref 304327,MOBILE,COMPLETED,REFB56853BAF52B,BROKEN_FK_customer_id_to_customers
TX011013,FAKE_1852147C,A0695,152.25,ZAR,2025-12-07,12:16:47,WITHDRAWAL,Withdrawal - Ref 257698,ATM,COMPLETED,REFED062365762B,BROKEN_FK_customer_id_to_customers
TX011016,UNKNOWN,UNKNOWN,15907.6575,ZAR,2026-03-30,03:59:53,REVERSAL,Reversal - Ref 601503,MOBILE,COMPLETED,REF522B8DAA5049,BROKEN_FK_customer_id_to_customers
TX011048,UNKNOWN,A0770,87.15,ZAR,2024-10-31,00:01:59,WITHDRAWAL,Withdrawal - Ref 119677,ONLINE,COMPLETED,REFE0CFEFDB07EB,BROKEN_FK_customer_id_to_customers
TX011097,UNKNOWN,A0062,2083.47,ZAR,2025-03-29,07:07:50,TRANSFER,Transfer - Ref 160235,POS,COMPLETED,REF39DB2C15380F,BROKEN_FK_customer_id_to_customers
TX011142,UNKNOWN,A1420,5278.16,ZAR,2025-01-30,15:28:16,PAYMENT,Payment - Ref 495249,MOBILE,FAILED,REFF3F98C9836ED,BROKEN_FK_customer_id_to_customers
TX011155,UNKNOWN,A0042,15907.6575,ZAR,2025-10-04,23:04:59,REVERSAL,Reversal - Ref 182607,BRANCH,COMPLETED,REF8FD79720F30D,BROKEN_FK_customer_id_to_customers
TX011207,UNKNOWN,A0342,157.87,ZAR,2025-08-21,17:28:43,TRANSFER,Transfer - Ref 787963,ONLINE,COMPLETED,REF5E982A8C3A12,BROKEN_FK_customer_id_to_customers
TX011238,FAKE_A33227B5,A1454,107.05,ZAR,2026-03-17,12:14:46,FEE,Fee - Ref 354680,ATM,COMPLETED,REFD8C6D5CFB6E2,BROKEN_FK_customer_id_to_customers
TX011340,UNKNOWN,A1402,96.07,ZAR,2026-02-01,04:02:19,WITHDRAWAL,Withdrawal - Ref 590928,MOBILE,COMPLETED,REF917E3C7FAECB,BROKEN_FK_customer_id_to_customers
TX011535,UNKNOWN,A0221,443.02,ZAR,2024-11-07,17:12:13,INTEREST,Interest - Ref 276572,MOBILE,COMPLETED,REFB2788FCEE745,BROKEN_FK_customer_id_to_customers
TX011562,UNKNOWN,A1297,2957.02,ZAR,2024-02-03,01:21:16,INTEREST,Interest - Ref 952225,ATM,COMPLETED,REFFA3249EE48BD,BROKEN_FK_customer_id_to_customers
TX011623,UNKNOWN,A0812,15907.6575,ZAR,2024-02-19,21:03:01,REVERSAL,Reversal - Ref 580301,MOBILE,COMPLETED,REFFB8F1C290F4B,BROKEN_FK_customer_id_to_customers
TX011726,UNKNOWN,A0937,2162.17,ZAR,2026-01-04,11:10:29,WITHDRAWAL,Withdrawal - Ref 732812,ONLINE,COMPLETED,REF4D2A7BAB3115,BROKEN_FK_customer_id_to_customers
TX011759,UNKNOWN,A1052,1549.66,ZAR,2024-06-18,07:07:08,INTEREST,Interest - Ref 887837,MOBILE,COMPLETED,REF0E7BA884A893,BROKEN_FK_customer_id_to_customers
TX011762,UNKNOWN,A0897,1765.97,ZAR,2026-02-19,03:02:45,DEBIT_ORDER,Debit Order - Ref 423645,ATM,COMPLETED,REFE0E2B18CC10E,BROKEN_FK_customer_id_to_customers
TX011812,UNKNOWN,A0661,115.3,ZAR,2025-09-10,22:19:54,FEE,Fee - Ref 636441,ATM,COMPLETED,REFBBA2B862FB1A,BROKEN_FK_customer_id_to_customers
TX011884,UNKNOWN,A0567,632.94,ZAR,2024-02-08,13:37:35,DEBIT_ORDER,Debit Order - Ref 965355,ATM,PENDING,REF16D1A9E0963C,BROKEN_FK_customer_id_to_customers
TX011938,UNKNOWN,A0897,2181.85,ZAR,2024-08-12,19:35:20,DEPOSIT,Deposit - Ref 583757,MOBILE,COMPLETED,REF1BAAB6524B19,BROKEN_FK_customer_id_to_customers
TX012078,UNKNOWN,A0765,103.45,ZAR,2025-02-17,18:57:43,FEE,Fee - Ref 575889,MOBILE,COMPLETED,REF74055F2379E6,BROKEN_FK_customer_id_to_customers
TX012086,UNKNOWN,A0866,544.32,ZAR,2025-10-28,14:03:13,DEBIT_ORDER,Debit Order - Ref 195453,ONLINE,COMPLETED,REF270A44E2A285,BROKEN_FK_customer_id_to_customers
