transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number
TX000692,C0599,A0210,20462.32,ZAR,2026-04-15,08:45:01,REVERSAL,Reversal - Ref 903676,BRANCH,REVERSED,REFCE2D4E388F15
TX000693,C0341,A0570,1688.42,ZAR,2025-01-10,03:05:10,INTEREST,Interest - Ref 679266,MOBILE,COMPLETED,REFC02FF66667DA
TX000694,C0922,A0252,2594.24,ZAR,2024-12-24,00:08:45,PAYMENT,Payment - Ref 943744,ONLINE,COMPLETED,REFBA25A5F9DD9B
TX000695,C0342,A0332,6653.04,ZAR,2025-05-03,20:18:43,PAYMENT,Payment - Ref 767346,MOBILE,COMPLETED,REF3A2BF0D71D6D
TX000696,C0246,A1078,3210.22,ZAR,2025-03-28,13:31:30,DEPOSIT,Deposit - Ref 933187,ONLINE,COMPLETED,REFF28E29E90CC4
TX000697,C0408,A0431,351.11,ZAR,2024-08-10,07:52:40,FEE,Fee - Ref 578996,ONLINE,COMPLETED,REF6B80AB8EAB65
TX000698,C0021,A1466,26025.48,ZAR,2024-08-09,19:26:49,REVERSAL,Reversal - Ref 882428,MOBILE,COMPLETED,REF2A17660D77F7
TX000699,C0982,A0706,20804.47,ZAR,2024-02-12,00:08:24,TRANSFER,Transfer - Ref 101483,MOBILE,COMPLETED,REFBF912276A7B6
TX000700,C0867,A0139,209.32,ZAR,2024-07-17,20:40:16,DEBIT_ORDER,Debit Order - Ref 830761,MOBILE,FAILED,REFFEB84240CEFC
TX000701,C0920,A1166,4856.54,ZAR,2026-08-06,10:13:55,INTEREST,Interest - Ref 620846,ONLINE,PENDING,REF4F1A02EF2219
TX000702,C0874,A0976,121.1,ZAR,2024-04-24,00:22:11,WITHDRAWAL,Withdrawal - Ref 104510,MOBILE,COMPLETED,REFFCAA609A654B
TX000703,C0038,A0135,11137.97,ZAR,2025-11-12,18:23:03,REVERSAL,Reversal - Ref 599446,MOBILE,COMPLETED,REF4DBF2D147065
TX000704,C0274,A0957,42507.05,ZAR,2026-07-15,07:06:08,REVERSAL,Reversal - Ref 742043,MOBILE,COMPLETED,REFDEED7023AA1A
TX000705,C0130,A0564,1663.5,ZAR,2026-01-29,09:33:21,TRANSFER,Transfer - Ref 154181,ATM,COMPLETED,REF703787FB670A
TX000706,C0265,A1402,33508.59,ZAR,2025-01-17,19:40:53,REVERSAL,Reversal - Ref 830565,ONLINE,COMPLETED,REF25898547802C
TX000707,,A1115,1738.67,ZAR,2024-01-01,19:03:30,PAYMENT,Payment - Ref 258065,ONLINE,COMPLETED,REF661F20AEE3D2
TX000708,C0188,A1287,4315.31,ZAR,2024-06-09,03:33:37,REVERSAL,Reversal - Ref 986329,ATM,COMPLETED,REFB681F78A8F78
TX000709,C0445,A0369,643.75,ZAR,2025-09-02,20:44:20,WITHDRAWAL,Withdrawal - Ref 697934,MOBILE,COMPLETED,REF6F0909A0111C
TX000710,C0702,A0481,84.15,ZAR,2024-03-18,10:51:39,WITHDRAWAL,Withdrawal - Ref 917643,ATM,COMPLETED,REF68BC58D86F28
TX000711,C0067,A0952,61.92,ZAR,2025-01-04,14:50:39,FEE,Fee - Ref 130991,ONLINE,COMPLETED,REF1DC93EFF38C5
TX000712,C0882,A1129,985.41,ZAR,2026-03-24,13:55:00,PAYMENT,Payment - Ref 734397,ONLINE,COMPLETED,REF579164D46BA2
TX000713,C0642,A0689,229.21,ZAR,2024-06-22,23:17:07,PAYMENT,Payment - Ref 331772,POS,COMPLETED,REF1A8BB35F92D9
TX000714,C0430,A1052,2473.19,ZAR,2024-12-23,16:44:50,INTEREST,Interest - Ref 608133,MOBILE,COMPLETED,REFCCDDA8D8E609
TX000715,C0867,A0693,2449.42,ZAR,2025-08-24,10:36:48,PAYMENT,Payment - Ref 201676,MOBILE,COMPLETED,REFD5EF05CC7EE0
TX000716,C0596,A1267,8839.98,ZAR,2024-09-11,12:26:39,REVERSAL,Reversal - Ref 405416,BRANCH,COMPLETED,REFE44946624AC1
TX000717,C0335,A0365,4777.62,ZAR,2024-04-16,17:58:07,INTEREST,Interest - Ref 402024,ATM,COMPLETED,REFFA7D70A6C911
TX000718,C0778,A0632,959.68,ZAR,2025-10-28,17:17:48,WITHDRAWAL,Withdrawal - Ref 794293,MOBILE,COMPLETED,REF4D38949E9964
TX000719,C0065,A1411,355.01,ZAR,2026-07-17,12:09:06,DEBIT_ORDER,Debit Order - Ref 610650,ATM,COMPLETED,REF5BBDEE573F9E
TX000720,C0724,A0397,591.91,ZAR,2025-09-11,06:54:36,DEBIT_ORDER,Debit Order - Ref 400454,ONLINE,COMPLETED,REF928D8CD0151D
TX000721,C0412,A1465,2251.17,ZAR,2024-02-04,14:35:57,INTEREST,Interest - Ref 811757,MOBILE,COMPLETED,REF5FB2E2B1C61C
TX000722,C0981,A0860,268.78,ZAR,2025-04-02,08:39:04,FEE,Fee - Ref 887940,ONLINE,COMPLETED,REF64F421F46D93
TX000723,C0439,A0895,32073.27,ZAR,2025-03-15,09:05:32,REVERSAL,Reversal - Ref 569341,MOBILE,COMPLETED,REF70A6142C7A9C
TX000724,C0588,A0922,112.23,ZAR,2025-04-29,01:04:10,FEE,Fee - Ref 392279,MOBILE,COMPLETED,REFF4CDE23945B6
TX000725,C0539,A0225,3705.27,ZAR,2024-12-30,21:42:38,INTEREST,Interest - Ref 646871,POS,PENDING,REFAB2D4D64AFE7
TX000726,C0633,A0530,230.62,ZAR,2026-08-16,14:34:00,WITHDRAWAL,Withdrawal - Ref 383542,MOBILE,COMPLETED,REFD4AC5149EFB5
TX000727,C0386,A0989,624.73,ZAR,2025-02-02,11:04:51,WITHDRAWAL,Withdrawal - Ref 633684,ATM,COMPLETED,REFF4C9CC6E7D2E
TX000728,C0907,A1188,7747.63,ZAR,2025-03-18,22:57:37,DEPOSIT,Deposit - Ref 246341,ATM,COMPLETED,REFAE16D850C03A
TX000729,C0071,A0452,1112.4,ZAR,2025-04-25,06:21:49,DEPOSIT,Deposit - Ref 620425,ONLINE,COMPLETED,REF8DB539B47E8F
TX000730,C0573,A0991,4934.7,ZAR,2024-03-15,04:54:15,DEPOSIT,Deposit - Ref 105095,ONLINE,COMPLETED,REF9697DCD1F776
TX000731,C0791,A0938,394.9,ZAR,2024-04-27,11:14:09,FEE,Fee - Ref 839916,MOBILE,COMPLETED,REF3DC109E404E5
TX000732,C0832,A0796,108.41,ZAR,2025-08-17,17:50:46,INTEREST,Interest - Ref 995562,ONLINE,COMPLETED,REF5FE63CB6116E
TX000733,C0399,A1006,391.4,ZAR,2025-02-21,20:38:02,WITHDRAWAL,Withdrawal - Ref 831679,POS,COMPLETED,REF2599EC3E3730
TX000734,C0858,A0551,550.43,ZAR,2026-04-20,07:52:40,TRANSFER,Transfer - Ref 525367,MOBILE,COMPLETED,REF587A916A1E4A
TX000735,C0021,FAKE_57EB85D7,219.67,ZAR,2026-08-16,17:17:39,FEE,Fee - Ref 812668,MOBILE,COMPLETED,REF20C5CCBCB852
TX000736,C0120,A1475,40827.54,ZAR,2024-01-29,23:31:51,REVERSAL,Reversal - Ref 145623,MOBILE,COMPLETED,REF4FD52AF77BD3
TX000737,C0139,A0558,505.57,ZAR,2024-10-11,07:15:55,INTEREST,Interest - Ref 566762,ONLINE,COMPLETED,REFD2532F675C3C
TX000738,C0855,A0569,1539.87,ZAR,2026-01-17,21:31:19,TRANSFER,Transfer - Ref 397493,ONLINE,COMPLETED,REF11DBF772D69D
TX000739,C0620,A0169,1199.42,ZAR,2026-07-21,22:29:27,INTEREST,Interest - Ref 295515,ATM,PENDING,REFE3EA16754803
TX000740,C0402,A0979,40009.54,ZAR,2026-05-02,00:47:20,REVERSAL,Reversal - Ref 367351,POS,COMPLETED,REFCCA9A8FB0F6D
TX000741,C0426,A0896,618.48,ZAR,2024-06-01,09:48:34,INTEREST,Interest - Ref 859623,MOBILE,COMPLETED,REF5BC55B6AEEAF
TX000742,C0456,A0349,25319.93,ZAR,2026-06-22,07:40:04,REVERSAL,Reversal - Ref 362870,ONLINE,COMPLETED,REF1EA32C4D3903
TX000743,C0766,A1031,8697.39,ZAR,2024-07-31,22:16:43,REVERSAL,Reversal - Ref 699736,ONLINE,COMPLETED,REFE35F736BA945
TX000744,C0963,A0280,236.22,ZAR,2025-12-31,07:36:55,WITHDRAWAL,Withdrawal - Ref 713659,ATM,COMPLETED,REF645B08779090
TX000745,C0586,A0327,788.02,ZAR,2024-11-17,18:50:01,TRANSFER,Transfer - Ref 114993,MOBILE,COMPLETED,REF65457C491C3D
TX000746,C0394,A0434,899.75,ZAR,2025-11-08,22:00:18,DEPOSIT,Deposit - Ref 853270,ONLINE,COMPLETED,REF19AD0CA7E349
TX000747,C0069,A0720,2272.36,ZAR,2026-03-25,15:04:23,INTEREST,Interest - Ref 970368,ATM,COMPLETED,REFE06A56023FD6
TX000748,,A0952,1959.03,ZAR,2024-10-30,10:26:35,INTEREST,Interest - Ref 717712,ATM,COMPLETED,REF708A5BD7506A
TX000749,C0113,A0203,3431.25,ZAR,2026-01-26,09:23:28,INTEREST,Interest - Ref 784623,MOBILE,PENDING,REFE36A4A53B190
TX000750,C0624,A1367,37604.18,ZAR,2025-02-13,11:52:30,REVERSAL,Reversal - Ref 854530,MOBILE,COMPLETED,REF153D0241BF2C
TX000751,C0291,A0516,48634.6,ZAR,2024-02-17,17:22:08,REVERSAL,Reversal - Ref 108829,MOBILE,COMPLETED,REFF7570919964A
TX000752,C0887,A0701,21263.03,ZAR,2025-08-23,13:19:21,DEPOSIT,Deposit - Ref 436231,POS,COMPLETED,REF148EBBDBBBA2
TX000753,C0164,A0745,1144.03,ZAR,2024-10-21,18:39:34,PAYMENT,Payment - Ref 644638,MOBILE,COMPLETED,REF7B4B013E0F26
TX000754,C0256,A1144,49803.6,ZAR,2025-04-24,11:19:47,REVERSAL,Reversal - Ref 389274,ONLINE,COMPLETED,REF07BD9C8F70EC
TX000755,C0567,A0158,347.71,ZAR,2025-02-28,19:10:38,FEE,Fee - Ref 967035,MOBILE,COMPLETED,REFBDEDE6EC53A7
TX000756,C0969,A0476,3927.76,ZAR,2024-10-09,01:03:24,INTEREST,Interest - Ref 939286,MOBILE,COMPLETED,REF79B67607E5C2
TX000757,C0242,A0885,330.39,ZAR,2025-08-21,01:15:10,WITHDRAWAL,Withdrawal - Ref 938966,ATM,COMPLETED,REF67D42B7BCE5D
TX000758,C0889,A0114,823.84,ZAR,2024-04-01,17:44:12,WITHDRAWAL,Withdrawal - Ref 694197,ATM,COMPLETED,REFA22370B7F642
TX000759,C0276,A0041,1527.68,ZAR,2024-04-21,03:51:55,TRANSFER,Transfer - Ref 633001,ONLINE,COMPLETED,REFDA7BF75C9089
TX000760,C0344,A0725,841.21,ZAR,2025-05-28,17:20:21,DEBIT_ORDER,Debit Order - Ref 648478,MOBILE,COMPLETED,REF1943780C7EC5
TX000761,C0908,A1427,2291.59,ZAR,2024-12-30,04:36:25,DEBIT_ORDER,Debit Order - Ref 209410,MOBILE,COMPLETED,REF22F6809AAD7D
TX000762,C0190,A0844,46823.31,ZAR,2024-12-20,14:45:33,REVERSAL,Reversal - Ref 321376,MOBILE,FAILED,REF179E56FB5E26
TX000763,C0795,A1172,1418.72,ZAR,2025-10-27,16:29:45,WITHDRAWAL,Withdrawal - Ref 193315,BRANCH,COMPLETED,REF83F12F74CFBD
TX000764,C0520,A0814,4570.2,ZAR,2025-03-18,07:42:13,INTEREST,Interest - Ref 947129,ATM,COMPLETED,REF5CFD82C97949
TX000765,C0699,A1178,356.74,ZAR,2026-02-01,17:27:42,FEE,Fee - Ref 362496,ONLINE,COMPLETED,REF25433666C858
TX000766,C0468,A0289,472.55,ZAR,2025-01-31,01:44:07,FEE,Fee - Ref 729151,MOBILE,COMPLETED,REF897A1200A4AB
TX000767,C0013,A0228,653.26,ZAR,2026-05-31,13:59:38,INTEREST,Interest - Ref 421408,MOBILE,COMPLETED,REF6BC8EB4F93CB
TX000768,C0915,A0345,391.31,ZAR,2025-02-06,21:59:34,WITHDRAWAL,Withdrawal - Ref 397750,ONLINE,COMPLETED,REF895916E09B8B
TX000769,C0029,A0742,762.25,ZAR,2025-05-11,18:29:12,TRANSFER,Transfer - Ref 555194,MOBILE,COMPLETED,REF8330D9C415AA
TX000770,C0675,A1242,788.35,ZAR,2024-04-02,00:08:41,PAYMENT,Payment - Ref 956418,ATM,COMPLETED,REF1E461B3F467D
TX000771,C0896,A1243,69.25,ZAR,2025-11-26,19:20:54,PAYMENT,Payment - Ref 855287,BRANCH,COMPLETED,REF52DF22E1B355
TX000772,C0631,A0019,146.18,ZAR,2025-07-06,21:29:10,WITHDRAWAL,Withdrawal - Ref 205758,POS,COMPLETED,REFFE297201E29C
TX000773,C0607,A0749,14049.07,ZAR,2025-08-08,01:40:17,TRANSFER,Transfer - Ref 468934,BRANCH,COMPLETED,REF02D09545614D
TX000774,C0680,A0625,7894.81,ZAR,2025-03-03,22:11:09,DEBIT_ORDER,Debit Order - Ref 137383,ONLINE,COMPLETED,REFA8CE9FFD389E
TX000775,C0277,A0836,518.51,ZAR,2025-10-09,07:38:13,WITHDRAWAL,Withdrawal - Ref 811053,MOBILE,COMPLETED,REF3D67E914E7D0
TX000776,C0472,A0590,1183.89,ZAR,2026-01-19,04:24:08,WITHDRAWAL,Withdrawal - Ref 438724,ONLINE,COMPLETED,REF61A69FBBA3A5
TX000777,C0769,A0567,1593.2,ZAR,2024-08-28,01:41:31,PAYMENT,Payment - Ref 429125,MOBILE,COMPLETED,REF00118DE11F1E
TX000778,C0009,A1080,44119.49,ZAR,2024-03-08,21:17:57,DEBIT_ORDER,Debit Order - Ref 267378,ONLINE,PENDING,REF0B07B58C12B5
TX000779,C0224,A1084,4202.73,ZAR,2024-07-13,11:03:31,DEBIT_ORDER,Debit Order - Ref 393622,MOBILE,COMPLETED,REF8B93CDB9AFCD
TX000780,C0031,A1230,585.28,ZAR,2026-01-25,07:11:32,WITHDRAWAL,Withdrawal - Ref 156736,ATM,COMPLETED,REFBD06C63E88A7
TX000781,C0946,A1158,1270.95,ZAR,2024-09-28,08:00:19,REVERSAL,Reversal - Ref 925999,ONLINE,COMPLETED,REF25FAF8D3765F
TX000782,C0375,A1270,348.4,ZAR,2025-04-24,15:06:42,PAYMENT,Payment - Ref 684331,ONLINE,COMPLETED,REF1B91A2C1AC8D
TX000783,C0438,A1439,133.43,ZAR,2026-08-19,04:48:55,WITHDRAWAL,Withdrawal - Ref 612715,MOBILE,COMPLETED,REFD34A7FB8C639
TX000784,C0803,A1003,1779.45,ZAR,2024-09-20,14:25:04,INTEREST,Interest - Ref 558826,ONLINE,COMPLETED,REF167C3CFC7480
TX000785,C0233,A0462,163.64,ZAR,2025-07-24,03:18:29,FEE,Fee - Ref 202051,ONLINE,COMPLETED,REFF4A2923D6981
TX000786,C0827,A0877,2453.32,ZAR,2024-12-13,21:15:37,TRANSFER,Transfer - Ref 327704,ATM,COMPLETED,REFA60E531C726F
TX000787,C0784,A0262,442.47,ZAR,2024-07-02,14:45:03,DEBIT_ORDER,Debit Order - Ref 972697,ONLINE,COMPLETED,REF07C844426727
TX000788,C0265,A0121,214.14,ZAR,2024-07-31,08:53:54,TRANSFER,Transfer - Ref 333395,MOBILE,COMPLETED,REF71B6B9EE7022
TX000789,C0439,A0895,1561.54,ZAR,2025-04-28,19:54:47,DEPOSIT,Deposit - Ref 665805,POS,COMPLETED,REF3A400BA724F2
TX000790,C0619,A0677,1010.75,ZAR,2026-07-02,09:51:28,DEPOSIT,Deposit - Ref 596138,ONLINE,COMPLETED,REF3972C50640F3
TX000791,C0946,A1158,22713.45,ZAR,2026-05-01,04:38:55,TRANSFER,Transfer - Ref 732997,ATM,COMPLETED,REFB3E9CA146C3F
TX000792,C0767,A0230,6784.93,ZAR,2024-05-31,14:22:38,TRANSFER,Transfer - Ref 354196,MOBILE,COMPLETED,REF35CE474B0D9D
TX000793,C0038,A0646,33414.48,ZAR,2024-03-30,09:51:11,REVERSAL,Reversal - Ref 188369,ATM,COMPLETED,REFE6D30D8092A8
TX000794,C0301,A1380,2957.29,ZAR,2024-06-30,01:53:59,DEPOSIT,Deposit - Ref 840502,MOBILE,COMPLETED,REF463A783EDA62
TX000795,FAKE_CC5BEADB,A1379,301.03,ZAR,2024-02-16,00:45:17,FEE,Fee - Ref 974680,ONLINE,COMPLETED,REFD7657E1AF100
TX000796,C0506,A0442,1342.56,ZAR,2024-09-14,06:52:10,INTEREST,Interest - Ref 885119,ATM,COMPLETED,REFA74998644199
TX000797,C0730,A0857,16645.85,ZAR,2024-09-15,04:10:44,TRANSFER,Transfer - Ref 897072,POS,COMPLETED,REFA28B154EF016
TX000798,C0839,A1294,1203.32,ZAR,2025-04-19,20:09:10,PAYMENT,Payment - Ref 562879,MOBILE,COMPLETED,REF020B45E67DB8
TX000799,C0557,A0654,1259.81,ZAR,2025-04-17,16:03:54,DEPOSIT,Deposit - Ref 757666,MOBILE,PENDING,REF0B66339F9AF7
TX000800,C0591,A0914,335.98,ZAR,2024-04-18,01:38:58,FEE,Fee - Ref 328903,ONLINE,COMPLETED,REF01176FDB8C31
TX000801,C0417,A0447,6820.91,ZAR,2024-01-15,01:37:02,PAYMENT,Payment - Ref 162911,BRANCH,COMPLETED,REFC4AE95676C9E
TX000802,C0136,A0288,259.67,ZAR,2026-05-31,13:41:30,FEE,Fee - Ref 567606,ATM,COMPLETED,REFFA20C5C8D810
TX000803,C0675,A0758,611.77,ZAR,2024-06-18,17:42:19,INTEREST,Interest - Ref 584988,BRANCH,COMPLETED,REF26D231411DB8
TX000804,C0658,A0562,3192.23,ZAR,2024-08-13,05:45:18,INTEREST,Interest - Ref 959879,MOBILE,COMPLETED,REF62D5A8BCF9A1
TX000805,C0974,A1373,4279.8,ZAR,2025-06-25,09:52:49,INTEREST,Interest - Ref 168218,MOBILE,COMPLETED,REF6E11E0D98DBA
TX000806,C0213,A0412,64.94,ZAR,2024-11-16,15:13:20,FEE,Fee - Ref 893035,ONLINE,REVERSED,REFE8F22EA026EF
TX000807,C0558,A0751,4057.67,ZAR,2026-03-17,23:53:31,TRANSFER,Transfer - Ref 515113,MOBILE,COMPLETED,REFBFFD601FDA9E
TX000808,C0715,A1442,456.99,ZAR,2025-02-22,10:50:26,FEE,Fee - Ref 113219,ONLINE,PENDING,REFC7FD7D082888
TX000809,C0431,A0469,235.75,ZAR,2025-04-03,23:20:09,WITHDRAWAL,Withdrawal - Ref 291195,MOBILE,COMPLETED,REF6AC75BD306A2
TX000810,C0139,A0558,872.7,ZAR,2025-10-14,04:05:00,DEBIT_ORDER,Debit Order - Ref 691348,ONLINE,REVERSED,REFD129D3786827
TX000811,C0784,A0262,50.83,ZAR,2024-09-28,10:22:30,FEE,Fee - Ref 716430,MOBILE,COMPLETED,REF6C630944B44D
TX000812,C0863,A0406,32076.64,ZAR,2024-08-23,15:25:26,REVERSAL,Reversal - Ref 147263,ONLINE,COMPLETED,REF237DCC7316EC
TX000813,C0418,A0880,383.47,ZAR,2024-08-07,01:11:39,DEBIT_ORDER,Debit Order - Ref 987361,MOBILE,COMPLETED,REF603E15F970C3
TX000814,C0071,A0452,7805.02,ZAR,2025-08-27,17:09:07,REVERSAL,Reversal - Ref 116925,MOBILE,COMPLETED,REF0220A02AA1F3
TX000815,C0703,,747.85,ZAR,2024-11-14,21:12:38,DEPOSIT,Deposit - Ref 260252,ONLINE,COMPLETED,REFE5A15713BF20
TX000816,C0579,A0068,7253.7,ZAR,2026-01-03,21:42:59,TRANSFER,Transfer - Ref 420457,MOBILE,PENDING,REF996FEE69FDA8
TX000817,C0718,A1141,10843.27,ZAR,2024-01-27,14:51:27,DEBIT_ORDER,Debit Order - Ref 809750,MOBILE,COMPLETED,REFA55AA7243CB3
TX000818,C0130,A0673,164.26,ZAR,2025-09-09,01:58:34,WITHDRAWAL,Withdrawal - Ref 590563,MOBILE,COMPLETED,REF5384493593D8
TX000819,C0594,A1345,2155.04,ZAR,2026-02-08,15:25:29,DEBIT_ORDER,Debit Order - Ref 820411,MOBILE,COMPLETED,REF4A9694B3AF3A
TX000820,C0373,A0898,1555.2,ZAR,2024-11-14,09:25:27,DEPOSIT,Deposit - Ref 511180,MOBILE,COMPLETED,REFC710D1F7B2FC
TX000821,C0787,A1151,408.66,ZAR,2025-03-17,21:52:00,WITHDRAWAL,Withdrawal - Ref 813039,POS,COMPLETED,REFC914989E9A7A
TX000822,,A0431,2532.74,ZAR,2026-06-18,21:47:22,INTEREST,Interest - Ref 864177,ONLINE,COMPLETED,REF68E488FC4CA2
TX000823,C0860,A1187,1648.48,ZAR,2024-12-08,20:27:10,DEPOSIT,Deposit - Ref 698594,MOBILE,COMPLETED,REF364BBED332D3
TX000824,C0089,A0779,1256.4,ZAR,2024-08-03,04:20:28,DEPOSIT,Deposit - Ref 870083,ATM,COMPLETED,REFBF8DF498FE66
TX000825,C0511,A1295,1162.38,ZAR,2026-01-05,13:58:34,DEBIT_ORDER,Debit Order - Ref 959871,BRANCH,COMPLETED,REF09439634C5E5
TX000826,C0438,A0970,404.58,ZAR,2026-01-15,21:17:29,PAYMENT,Payment - Ref 285425,ONLINE,COMPLETED,REF51DFF9EC42C5
TX000827,C0503,A0494,1517.09,ZAR,2025-10-15,08:56:56,DEBIT_ORDER,Debit Order - Ref 551331,MOBILE,COMPLETED,REFB3863D3DE84D
TX000828,C0416,A0724,1676.8,ZAR,2026-08-17,09:38:46,TRANSFER,Transfer - Ref 879769,MOBILE,COMPLETED,REF043D2ECBC553
TX000829,C0403,A0776,852.34,ZAR,2026-04-13,17:24:48,INTEREST,Interest - Ref 874712,BRANCH,COMPLETED,REFD4C567204F94
TX000830,C0447,A0965,2347.37,ZAR,2024-10-05,08:38:57,DEPOSIT,Deposit - Ref 367199,ATM,COMPLETED,REF360F7F8000F3
TX000831,C0831,A1394,46.28,ZAR,2026-09-07,13:39:45,FEE,Fee - Ref 439748,MOBILE,COMPLETED,REF857C999E271F
TX000832,C0624,A1367,369.05,ZAR,2024-10-06,01:54:35,DEBIT_ORDER,Debit Order - Ref 666474,ONLINE,COMPLETED,REF3EF01FB73D4C
TX000833,C0197,A0208,373.62,ZAR,2025-07-11,00:07:25,WITHDRAWAL,Withdrawal - Ref 707442,BRANCH,COMPLETED,REF5D6904700409
TX000834,,A0862,5614.38,ZAR,2026-04-03,04:41:53,TRANSFER,Transfer - Ref 928360,POS,COMPLETED,REF8430A83F7120
TX000835,C0673,A1012,1097.64,ZAR,2025-10-08,19:35:51,WITHDRAWAL,Withdrawal - Ref 102473,ONLINE,COMPLETED,REF07F2ECA11C0E
TX000836,C0938,A0324,1121.53,ZAR,2026-08-10,00:04:24,DEPOSIT,Deposit - Ref 325508,ONLINE,COMPLETED,REF20361DC6C8FE
TX000837,C0649,A0370,1235.46,ZAR,2024-01-07,20:09:15,PAYMENT,Payment - Ref 708111,ONLINE,COMPLETED,REF92068716BB1E
TX000838,C0462,A0150,1410.06,ZAR,2024-09-05,12:40:48,WITHDRAWAL,Withdrawal - Ref 819043,ONLINE,COMPLETED,REF9885757E9CBE
TX000839,C0210,A0010,561.49,ZAR,2024-03-22,05:31:02,DEPOSIT,Deposit - Ref 292509,ONLINE,COMPLETED,REF24A000281103
TX000840,C0579,A0874,9405.52,ZAR,2026-05-03,03:11:39,REVERSAL,Reversal - Ref 464572,MOBILE,PENDING,REF57057C1A613C
TX000841,C0549,A0502,4084.85,ZAR,2025-11-10,14:31:40,TRANSFER,Transfer - Ref 435754,MOBILE,COMPLETED,REF867E0B61F23D
TX000842,C0424,A1412,495.15,ZAR,2024-01-08,22:00:44,PAYMENT,Payment - Ref 210308,BRANCH,COMPLETED,REF4A8A7AA2DBD5
TX000843,C0909,A0163,18842.1,ZAR,2024-12-16,06:52:48,REVERSAL,Reversal - Ref 282624,POS,COMPLETED,REF2BB19B41F5AD
TX000844,C0438,A1085,1176.85,ZAR,2024-09-20,06:50:55,WITHDRAWAL,Withdrawal - Ref 635101,POS,COMPLETED,REF19CBFA9B9837
TX000845,C0800,A0764,575.43,ZAR,2024-11-16,09:46:31,TRANSFER,Transfer - Ref 419233,MOBILE,COMPLETED,REFFB29D36D1BCD
TX000846,C0317,A0953,125.73,ZAR,2026-07-08,22:44:35,PAYMENT,Payment - Ref 574161,ONLINE,COMPLETED,REF26D2E26E3916
TX000847,C0632,A1092,585.49,ZAR,2026-07-16,01:54:16,DEPOSIT,Deposit - Ref 155814,ONLINE,COMPLETED,REF3098C9D12F6F
TX000848,C0399,A1473,1161.77,ZAR,2026-05-31,17:59:46,PAYMENT,Payment - Ref 311922,ONLINE,COMPLETED,REF799649592973
TX000849,C0611,A1314,2669.33,ZAR,2024-07-02,06:10:07,TRANSFER,Transfer - Ref 498919,BRANCH,COMPLETED,REF0D9ED085F017
TX000850,C0407,A0768,269.26,ZAR,2024-07-01,08:44:04,WITHDRAWAL,Withdrawal - Ref 672925,ONLINE,COMPLETED,REF123AF876221E
TX000851,C0785,A0718,5645.38,ZAR,2025-12-29,14:24:10,DEPOSIT,Deposit - Ref 478479,ONLINE,COMPLETED,REFD9E56A023994
TX000852,C0887,A0336,149.56,ZAR,2024-08-13,03:06:27,TRANSFER,Transfer - Ref 590023,MOBILE,COMPLETED,REFD6FA86BD46C2
TX000853,C0038,A0340,622.61,ZAR,2024-06-20,12:31:43,WITHDRAWAL,Withdrawal - Ref 127863,ONLINE,COMPLETED,REF14A383C78E7E
TX000854,C0738,A0822,25301.56,ZAR,2024-04-25,13:59:29,REVERSAL,Reversal - Ref 933267,ATM,COMPLETED,REFEB73A7F9C423
TX000855,C0774,A0278,256.41,ZAR,2024-07-02,10:06:21,PAYMENT,Payment - Ref 297973,MOBILE,COMPLETED,REF0A295A355FDF
TX000856,C0392,A0347,2217.69,ZAR,2026-03-09,00:10:10,INTEREST,Interest - Ref 142777,MOBILE,COMPLETED,REF385BC4550516
TX000857,,A0990,108.31,ZAR,2026-05-27,00:18:43,FEE,Fee - Ref 112504,MOBILE,COMPLETED,REF8C27736E98EB
TX000858,C0556,A1246,501.6,ZAR,2026-03-09,02:03:42,DEBIT_ORDER,Debit Order - Ref 459365,ONLINE,COMPLETED,REFADA6946C5427
TX000859,C0247,A0655,1160.82,ZAR,2025-06-24,08:32:20,PAYMENT,Payment - Ref 271774,MOBILE,COMPLETED,REF7F328763622B
TX000860,C0803,A1003,3161.12,ZAR,2026-03-11,15:32:16,REVERSAL,Reversal - Ref 557351,MOBILE,COMPLETED,REF330795F975FE
TX000861,C0036,A0015,281.35,ZAR,2024-01-25,20:28:25,WITHDRAWAL,Withdrawal - Ref 385843,BRANCH,COMPLETED,REF20A75B8E1EA6
TX000862,C0614,A0696,452.8,ZAR,2024-11-25,10:45:57,WITHDRAWAL,Withdrawal - Ref 108156,ONLINE,PENDING,REF7E1C777F754E
TX000863,C0552,A0905,8154.24,ZAR,2025-04-10,20:38:28,DEPOSIT,Deposit - Ref 354148,POS,COMPLETED,REFAD2BD6B5EC80
TX000864,C0135,A0384,548.8,ZAR,2024-04-30,22:35:58,PAYMENT,Payment - Ref 347734,ONLINE,COMPLETED,REFCB5B52DB951D
TX000865,C0253,A0185,6875.31,ZAR,2024-03-05,06:16:01,DEPOSIT,Deposit - Ref 547928,ATM,COMPLETED,REF434CCCC023B7
TX000866,C0413,A1094,282.69,ZAR,2024-03-15,19:38:02,PAYMENT,Payment - Ref 481552,ONLINE,COMPLETED,REFCF41F712F71C
TX000867,,A0822,36.79,ZAR,2025-11-21,15:40:45,FEE,Fee - Ref 972332,ONLINE,FAILED,REFD5C360CDF5CC
